Objects
100
,,Global Angle belly:belly,,,,,,Global Angle belly_mc:belly_mc,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle left_chest_mc:left_chest_mc,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_chest_mc:right_chest_mc,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_hand_mc:right_hand_mc,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1857,0,0.039468,0.022255,-1.566758,-1190.915405,-93.878433,1145.492065,0.073931,0.069942,1.477889,342.108276,-176.781281,1132.946411,0.312216,-0.238844,-1.678298,-1243.690430,-1.515309,1355.009888,-0.008681,0.033188,1.558828,416.378510,-287.519470,1386.058838,0.196615,0.205192,-1.399170,-1229.106934,-217.634613,1343.350342,0.063900,0.132619,1.624804,413.025513,-98.776306,1391.495361,-0.147969,-0.052157,0.407459,-828.560547,-272.161194,1420.091309,-0.191921,1.711165,2.776885,212.867661,24.755358,1427.583740
1858,0,-0.010096,0.033359,-1.543647,-1189.852417,-93.498940,1145.237183,0.076809,0.069298,1.472194,342.285980,-175.919662,1133.114990,0.309044,-0.234606,-1.681925,-1242.937500,-1.656663,1354.776611,-0.011202,0.025501,1.540435,416.244995,-287.640564,1386.389404,0.203785,0.225908,-1.416815,-1229.126831,-217.988342,1342.757813,0.065335,0.118471,1.621063,414.059082,-98.551506,1391.541626,-0.127198,-0.069998,0.439234,-841.621033,-273.729309,1420.680664,-0.207340,1.705991,2.776022,204.580307,24.818506,1429.127808
1859,0,0.005334,0.040534,-1.540113,-1189.716919,-93.062592,1145.551270,0.081527,0.074316,1.464712,342.432953,-175.094559,1133.187500,0.306803,-0.229270,-1.690379,-1242.025757,-1.865393,1354.629883,-0.002694,0.025685,1.552022,416.380798,-287.426239,1386.360352,0.181701,0.238415,-1.403694,-1229.244873,-218.015656,1342.228516,0.059023,0.118352,1.617128,414.924347,-98.390198,1391.749512,-0.117323,-0.093924,0.458766,-855.402893,-275.517273,1421.053711,-0.215158,1.697683,2.774059,195.755783,24.899910,1430.773071
1860,0,0.005095,0.038720,-1.532403,-1189.493652,-92.553795,1145.676147,0.084667,0.078113,1.460074,342.620178,-174.249649,1133.212280,0.356279,-0.245375,-1.666502,-1240.334839,-1.998420,1354.767334,-0.000933,0.026386,1.551382,416.444275,-287.282654,1386.420288,0.184159,0.254089,-1.416064,-1229.133179,-218.410843,1341.779907,0.063072,0.117779,1.610253,415.816223,-98.318222,1391.941040,-0.103177,-0.089108,0.510607,-869.647095,-277.908386,1421.427002,-0.230508,1.693412,2.764005,186.344711,25.090736,1432.514648
1861,0,0.011935,0.035575,-1.596036,-1189.290649,-92.401001,1145.670166,0.075461,0.070037,1.451009,342.937927,-173.469223,1133.308716,0.353513,-0.244277,-1.672565,-1239.546631,-2.220001,1354.648560,-0.004716,0.027603,1.538504,416.427460,-287.207825,1386.535034,0.182318,0.256272,-1.419772,-1228.999023,-218.647873,1341.318848,0.092742,0.128466,1.619444,416.681213,-98.097275,1392.055298,-0.074806,-0.101127,0.547611,-884.455872,-281.274048,1420.917725,-0.161584,1.566041,2.830589,178.008636,23.414236,1432.702026
1862,0,0.010434,0.037938,-1.593932,-1189.024536,-92.217690,1145.661865,0.078462,0.070961,1.445172,343.148804,-172.657501,1133.438354,0.349530,-0.241853,-1.673311,-1238.744873,-2.357477,1354.451660,-0.004550,0.026430,1.525373,416.403503,-287.064636,1386.563232,0.176581,0.249893,-1.428449,-1229.417114,-218.462082,1340.310791,0.086243,0.139954,1.606599,417.514526,-98.149384,1392.523926,-0.084365,-0.133625,0.569078,-899.450439,-283.680603,1420.943726,-0.181250,1.560556,2.821661,168.202835,23.561636,1434.077148
1863,0,0.030611,0.039743,-1.595111,-1188.944824,-92.369408,1145.547974,0.082680,0.070658,1.441289,343.387726,-171.969193,1133.614990,0.344846,-0.242977,-1.675188,-1238.040894,-2.495470,1354.276611,0.003810,0.025916,1.535880,416.515442,-286.810974,1386.563232,0.191581,0.256591,-1.446885,-1229.091675,-218.859695,1340.119263,0.071201,0.122957,1.594155,418.573914,-98.074593,1392.807373,-0.056914,-0.128776,0.620342,-914.370178,-285.185974,1420.393066,-0.194396,1.550751,2.816597,158.388641,23.804893,1435.308105
1864,0,0.031687,0.039147,-1.598855,-1188.564087,-92.287056,1145.504639,0.083909,0.067166,1.437080,343.656708,-171.201065,1133.721069,0.309845,-0.248730,-1.671282,-1236.917603,-2.482519,1354.507935,0.001268,0.037724,1.519625,416.649323,-286.660950,1386.290161,0.196610,0.276987,-1.459030,-1228.784302,-219.093277,1339.668091,0.099420,0.135132,1.599368,419.402435,-97.848763,1393.041382,-0.065935,-0.154583,0.631448,-929.536377,-287.352203,1420.308838,-0.212001,1.543838,2.808005,148.603424,24.016422,1436.419312
1865,0,0.053161,0.007829,-1.560484,-1188.335938,-92.007469,1145.554932,0.080616,0.066349,1.428374,343.877289,-170.476120,1133.868164,0.312567,-0.247852,-1.674267,-1236.008789,-2.666931,1354.384399,0.000932,0.027505,1.513961,416.447601,-286.547333,1386.770142,0.203344,0.279027,-1.467875,-1228.632202,-219.181198,1339.102417,0.097902,0.140527,1.590278,420.373596,-97.814743,1393.353027,-0.066780,-0.179679,0.652225,-944.931519,-288.943207,1419.965942,-0.224595,1.529351,2.795953,138.749161,24.245857,1437.442871
1866,0,0.031426,0.039631,-1.606664,-1187.748657,-91.877892,1145.559448,0.083306,0.066925,1.422842,344.199463,-169.789063,1133.929932,0.324407,-0.261219,-1.677673,-1235.496948,-2.780144,1354.356445,0.008311,0.027094,1.523632,416.530975,-286.290009,1386.790894,0.204165,0.263207,-1.462503,-1228.484741,-219.308960,1338.569214,0.101866,0.134870,1.587042,421.326599,-97.654518,1393.588745,-0.089385,-0.205211,0.656020,-960.211060,-290.295227,1419.045410,-0.237083,1.506462,2.788902,129.143967,24.407110,1438.243286
1867,0,0.032368,0.037056,-1.604785,-1187.290649,-91.643776,1145.653076,0.082284,0.065309,1.416658,344.434692,-169.166809,1134.077637,0.303772,-0.241002,-1.683319,-1234.298340,-3.003825,1354.248413,0.023132,0.035216,1.551680,416.296661,-286.248566,1387.043335,0.188653,0.288308,-1.466481,-1228.110352,-219.614105,1337.998535,0.127125,0.147397,1.596405,422.144562,-97.387878,1393.634155,-0.056987,-0.202054,0.696238,-975.536682,-291.180237,1417.644775,-0.245201,1.483588,2.779325,119.381683,24.578436,1439.183105
1868,0,0.033612,0.034408,-1.594917,-1186.859863,-91.385895,1145.795532,0.081718,0.065032,1.411071,344.704376,-168.466522,1134.244995,0.307296,-0.239592,-1.691949,-1233.461914,-3.239523,1354.139771,0.031393,0.052363,1.528758,415.593018,-285.953369,1387.698975,0.186277,0.268535,-1.445262,-1227.875977,-219.868027,1337.563721,0.111579,0.141975,1.584680,422.983551,-97.211205,1393.756592,-0.075944,-0.228757,0.687543,-990.186035,-292.257324,1417.295044,-0.251928,1.455170,2.767037,109.498383,24.681608,1440.029541
1869,0,0.033618,0.037138,-1.599461,-1186.350464,-91.087219,1145.871216,0.071749,0.056064,1.403563,345.179016,-167.700378,1134.117065,0.313968,-0.239399,-1.694449,-1232.697632,-3.521292,1354.052246,0.039377,0.050367,1.526730,415.540100,-285.605835,1387.682007,0.199383,0.270190,-1.466499,-1227.384033,-220.693985,1337.390137,0.093289,0.132841,1.571240,423.955780,-97.227051,1394.259277,-0.073769,-0.250296,0.696599,-1004.939209,-293.755188,1416.268433,-0.267513,1.428792,2.758843,99.479927,24.716002,1440.655151
1870,0,0.032707,0.035585,-1.596796,-1185.844360,-90.770157,1145.902222,0.042416,0.075870,1.364546,345.018890,-166.892395,1134.188354,0.310532,-0.232757,-1.701994,-1231.891968,-3.832754,1354.037109,0.033865,0.053456,1.515852,415.577209,-285.625763,1387.681030,0.198049,0.274962,-1.464240,-1227.109375,-221.063095,1337.032837,0.123402,0.140408,1.579262,424.827301,-97.035240,1394.402954,-0.073046,-0.279110,0.718171,-1018.907410,-294.770172,1415.482666,-0.284626,1.397381,2.750739,89.410416,24.805815,1441.096069
1871,0,0.039987,-0.008606,-1.495172,-1186.028931,-90.522408,1145.788574,0.074341,0.061360,1.383259,345.789093,-166.235214,1134.049927,0.308283,-0.228578,-1.708443,-1231.109253,-4.189833,1354.031860,0.027825,0.064644,1.510947,415.498779,-285.047028,1388.234619,0.198094,0.277563,-1.466161,-1226.931396,-221.535614,1336.678467,0.100713,0.131385,1.562070,425.716614,-96.997574,1394.605591,-0.064372,-0.295215,0.728496,-1032.521240,-296.022095,1414.165161,-0.304013,1.363728,2.741887,79.403717,24.857754,1441.306641
1872,0,0.045821,-0.012773,-1.498063,-1185.533325,-90.276894,1145.716309,0.095748,0.075390,1.389004,346.060364,-165.580673,1134.255127,0.309789,-0.230732,-1.710306,-1230.463989,-4.462982,1353.980469,0.035586,0.062361,1.504115,415.536346,-284.970184,1388.033203,0.204700,0.278413,-1.462614,-1226.859741,-222.024673,1336.372681,0.113775,0.137852,1.568230,426.422852,-96.737602,1394.533203,-0.058855,-0.310179,0.741351,-1045.456177,-297.058990,1412.859009,-0.335681,1.331702,2.733473,69.196587,24.880896,1441.314941
1873,0,0.030513,0.031901,-1.583425,-1184.127441,-89.924263,1145.795410,0.095365,0.078747,1.384424,346.323792,-164.926193,1134.376099,0.338344,-0.235737,-1.693505,-1229.639526,-4.520934,1353.887329,0.035158,0.068844,1.502951,415.520203,-284.597351,1388.424561,0.197959,0.320538,-1.486913,-1226.566406,-222.516586,1335.794312,0.140997,0.143905,1.577476,427.112122,-96.588989,1394.741699,-0.055563,-0.320556,0.748262,-1057.453247,-298.045654,1411.634888,-0.352877,1.296481,2.721779,59.545925,25.137161,1440.880127
1874,0,0.032951,0.031661,-1.591629,-1183.942017,-89.664795,1145.751587,0.070738,0.066025,1.370261,346.699371,-164.236588,1134.375366,0.338607,-0.235394,-1.694634,-1229.102295,-4.725920,1353.723877,0.038801,0.052055,1.493882,415.762726,-284.801392,1387.985352,0.217195,0.317192,-1.481368,-1226.100464,-222.923904,1335.202881,0.116907,0.139410,1.561955,427.867157,-96.482437,1394.902222,-0.048042,-0.329305,0.757438,-1068.575928,-298.718750,1410.458130,-0.383270,1.259653,2.711266,49.892342,25.574219,1440.232300
1875,0,0.034462,0.041283,-1.614683,-1183.391357,-89.407112,1145.680054,0.065888,0.065159,1.371206,347.106140,-163.608063,1134.613525,0.349075,-0.225902,-1.715688,-1229.005859,-5.192044,1353.178101,0.033830,0.061868,1.496527,415.873108,-284.385773,1388.433105,0.202949,0.347945,-1.459009,-1225.770996,-222.474167,1334.412598,0.116627,0.132463,1.559241,428.492188,-96.494133,1395.298950,-0.038014,-0.338183,0.765899,-1078.796631,-299.210846,1409.448608,-0.415724,1.227526,2.696324,40.586807,26.369011,1439.192749
1876,0,0.033622,0.040794,-1.611020,-1183.011353,-89.103180,1145.692627,0.054316,0.060352,1.357160,347.322235,-163.189011,1134.464111,0.345794,-0.224272,-1.721562,-1228.599365,-5.465044,1353.084839,0.042206,0.068507,1.499353,415.788940,-284.254730,1388.545288,0.193811,0.347701,-1.470593,-1225.507813,-223.089233,1333.747559,0.134283,0.135191,1.564265,429.061646,-96.447960,1395.560181,-0.029658,-0.343123,0.774298,-1088.193726,-299.571991,1408.784790,-0.401482,1.241942,2.646451,31.620722,28.948151,1438.963745
1877,0,0.031595,0.036702,-1.596902,-1182.702026,-88.852318,1145.703979,0.055628,0.056975,1.358004,347.839996,-162.731857,1134.416748,0.344808,-0.221368,-1.725389,-1228.159912,-5.685387,1353.023193,0.036240,0.061100,1.493023,416.078552,-284.224030,1388.453247,0.209573,0.335443,-1.481776,-1225.436646,-223.496994,1333.626587,0.130691,0.121221,1.566155,429.422638,-96.399521,1395.836670,-0.023519,-0.351790,0.778993,-1096.914429,-299.631226,1408.601440,-0.426445,1.220443,2.624984,23.456543,30.486015,1437.429810
1878,0,0.037971,0.017903,-1.552116,-1182.717163,-88.641121,1145.774780,0.057509,0.049592,1.356703,347.882355,-162.308701,1134.383301,0.341964,-0.218597,-1.727638,-1227.734741,-5.934983,1352.991455,0.037811,0.061018,1.491963,416.184296,-284.186920,1388.457520,0.202419,0.324449,-1.502074,-1226.038086,-223.480347,1333.033081,0.100354,0.125174,1.541877,430.218048,-96.453789,1396.012451,-0.027801,-0.368463,0.768424,-1104.738281,-299.843903,1409.156860,-0.498922,1.236182,2.597503,15.719671,31.635124,1435.110840
1879,0,0.041220,0.017565,-1.556431,-1182.472534,-88.520180,1145.861206,0.069134,0.062026,1.344868,347.709778,-161.133530,1135.307251,0.340324,-0.217146,-1.729449,-1227.375732,-6.188306,1352.989136,0.045476,0.063559,1.500558,416.335602,-284.291412,1388.265991,0.178047,0.340554,-1.453169,-1225.685181,-223.467972,1332.486084,0.084681,0.121359,1.531490,430.717560,-96.462723,1396.176514,-0.033342,-0.380872,0.759431,-1111.818237,-299.795319,1410.238770,-0.507816,1.241392,2.558107,9.175140,34.131016,1433.259644
1880,0,0.042296,0.017964,-1.560177,-1182.334473,-88.466255,1145.967773,0.080057,0.074328,1.349500,347.921936,-160.888321,1135.972046,0.340768,-0.215841,-1.731842,-1227.102051,-6.423681,1352.986816,0.043224,0.058346,1.498029,416.595825,-284.317932,1388.280396,0.193195,0.382700,-1.419375,-1226.512817,-223.607544,1332.363892,0.136952,0.139191,1.556272,431.069611,-96.389557,1396.188965,-0.050879,-0.399500,0.749372,-1118.047485,-299.660980,1412.031616,-0.492879,1.209983,2.527509,3.415222,36.536488,1431.251099
1881,0,0.043744,0.018616,-1.565716,-1182.289185,-88.494614,1146.066772,0.074271,0.054168,1.341883,348.221466,-160.332565,1135.510498,0.341178,-0.215779,-1.733314,-1226.934326,-6.638557,1352.970825,0.042646,0.062106,1.493374,416.684967,-284.395966,1388.137207,0.193149,0.384988,-1.485908,-1226.673584,-224.621628,1332.620605,0.136298,0.137761,1.548956,431.529358,-96.597084,1396.395386,-0.058447,-0.410543,0.744403,-1123.142822,-299.371979,1414.161255,-0.476287,1.197170,2.486097,-1.899938,39.329220,1429.617188
1882,0,0.041852,0.034234,-1.607883,-1182.031982,-88.618713,1146.122070,0.057663,0.037296,1.346258,348.678131,-160.614120,1135.701172,0.345294,-0.216122,-1.778716,-1226.222900,-6.800335,1353.181641,0.040529,0.054733,1.488223,417.004730,-284.461670,1388.204590,0.180517,0.412273,-1.507804,-1227.433228,-224.913513,1332.586304,0.126578,0.134052,1.543294,431.762115,-96.697647,1396.467529,-0.067399,-0.424419,0.737901,-1126.857056,-299.227173,1416.754150,-0.472341,1.189493,2.452588,-6.571042,41.796494,1427.870972
1883,0,0.049600,-0.010794,-1.505172,-1182.856567,-88.931419,1146.102051,0.079719,0.058711,1.349673,349.003296,-160.016281,1135.635864,0.343586,-0.212100,-1.784669,-1226.167969,-6.960066,1353.283813,0.036681,0.045770,1.495482,417.566650,-284.794464,1387.891357,0.230309,0.326266,-1.480982,-1226.281616,-224.589767,1332.525635,0.127123,0.132120,1.540340,431.979187,-96.885590,1396.564087,-0.079335,-0.447176,0.725884,-1129.382324,-299.217712,1419.933228,-0.465245,1.152820,2.439066,-10.583384,43.889812,1426.111328
1884,0,0.051603,-0.011205,-1.505780,-1182.999146,-89.174507,1146.121704,0.074261,0.050794,1.341094,349.014832,-159.893250,1135.630127,0.342285,-0.212633,-1.789131,-1226.228027,-7.115504,1353.364380,0.044175,0.053603,1.502720,417.938782,-285.057251,1387.709839,0.225127,0.377605,-1.500626,-1227.171387,-224.565704,1332.309326,0.116094,0.128250,1.534282,432.150940,-97.195358,1396.776855,-0.082485,-0.481398,0.696406,-1130.437866,-299.067535,1423.026855,-0.478730,1.137217,2.423626,-14.098554,45.972343,1424.568604
1885,0,0.041682,0.040546,-1.613449,-1182.187256,-89.386833,1146.366943,0.059401,0.056913,1.333480,349.326263,-159.641647,1135.638062,0.337370,-0.217611,-1.745298,-1227.028931,-7.267773,1353.235596,0.039120,0.044148,1.499604,417.980560,-285.331482,1387.803101,0.196956,0.393870,-1.476984,-1228.104370,-224.591827,1332.303345,0.116223,0.121424,1.533891,432.241730,-97.593285,1397.074585,-0.084268,-0.503666,0.684006,-1129.924805,-299.166473,1426.429688,-0.498231,1.140386,2.402199,-17.344501,47.964775,1423.184204
1886,0,0.047988,0.028626,-1.608090,-1182.582275,-89.737404,1146.307129,0.059910,0.044289,1.326692,349.345886,-159.511505,1135.383667,0.335683,-0.218418,-1.747958,-1227.251953,-7.292553,1353.375610,0.027151,0.036117,1.474450,418.401611,-285.547821,1387.614502,0.232378,0.346095,-1.478778,-1228.448730,-224.856522,1332.722412,0.116021,0.120965,1.535093,432.277679,-97.868782,1397.127808,-0.083501,-0.528303,0.669546,-1127.906860,-299.166473,1429.752075,-0.509729,1.129197,2.387344,-20.037584,49.774212,1421.758911
1887,0,0.047442,0.027950,-1.610852,-1182.756714,-90.077721,1146.344971,0.057084,0.054534,1.329952,349.549072,-159.591614,1135.705200,0.335338,-0.220755,-1.749668,-1227.566650,-7.246556,1353.543701,0.025479,0.034271,1.471783,418.587708,-285.823517,1387.534790,0.232272,0.366077,-1.509786,-1229.619629,-225.155045,1333.557495,0.117762,0.120190,1.537838,432.268921,-98.128525,1397.239746,-0.095440,-0.529207,0.664402,-1124.470093,-298.798096,1433.052856,-0.531418,1.128183,2.380196,-22.182182,51.264851,1420.296265
1888,0,0.057279,-0.015725,-1.520877,-1183.674927,-90.418404,1146.307983,0.052762,0.046050,1.324400,349.506989,-159.705490,1135.612427,0.347799,-0.229692,-1.743820,-1227.939453,-7.067372,1353.903076,0.049538,0.049836,1.501270,418.147583,-286.127228,1387.918579,0.230915,0.336755,-1.497045,-1229.345215,-224.614700,1334.008179,0.127422,0.122144,1.544184,432.211639,-98.489418,1397.506958,-0.096610,-0.529911,0.663079,-1119.803589,-298.753235,1436.925537,-0.570117,1.154311,2.365045,-23.580370,52.957253,1419.059814
1889,0,0.056605,-0.019684,-1.511640,-1183.904419,-90.642441,1146.377197,0.047334,0.052451,1.322912,349.637268,-159.554977,1135.830444,0.332545,-0.214661,-1.805458,-1228.089844,-6.826890,1354.298950,0.049701,0.049030,1.505341,418.397339,-286.398346,1387.891357,0.217865,0.333442,-1.497156,-1229.788574,-224.780014,1334.412231,0.125382,0.120483,1.546989,432.040009,-98.666046,1397.564941,-0.095947,-0.534880,0.655262,-1113.777954,-298.271271,1440.487671,-0.574901,1.162589,2.356460,-24.646341,54.427025,1417.990845
1890,0,0.058959,-0.020324,-1.513572,-1184.051880,-90.803635,1146.470581,0.043648,0.038900,1.328948,350.055573,-159.473495,1135.938354,0.347565,-0.230140,-1.792208,-1228.425903,-6.745142,1354.166260,0.041870,0.045532,1.483285,418.723389,-286.630371,1387.643799,0.224321,0.329954,-1.498344,-1230.140625,-224.435303,1334.876221,0.117843,0.118380,1.545265,431.911194,-98.921120,1397.701904,-0.097176,-0.536429,0.647744,-1106.505249,-297.545685,1444.094360,-0.579878,1.172050,2.347698,-25.068226,55.598446,1417.257935
1891,0,0.056697,0.000886,-1.566419,-1183.836548,-90.939308,1146.678833,0.047343,0.051822,1.323078,349.764679,-159.673019,1135.939209,0.347043,-0.230895,-1.786462,-1229.204590,-6.503242,1354.244629,0.028153,0.027896,1.486640,419.694885,-287.120544,1386.657227,0.233623,0.319189,-1.497651,-1230.797363,-224.251648,1335.288330,0.136847,0.121805,1.555900,431.751923,-99.247627,1397.988770,-0.102577,-0.533092,0.639620,-1098.143188,-296.485809,1447.724487,-0.580899,1.174762,2.347389,-24.989740,56.661461,1416.894775
1892,0,0.053491,-0.000201,-1.565840,-1184.069092,-91.208900,1146.788208,0.067385,0.048805,1.338405,350.007050,-159.668243,1136.061279,0.345068,-0.213316,-1.775819,-1230.231445,-6.204822,1354.539551,0.042636,0.022891,1.513306,419.603363,-287.660492,1386.945313,0.240373,0.309548,-1.501687,-1231.179565,-223.641052,1335.790649,0.126639,0.118641,1.552922,431.578247,-99.448685,1398.072754,-0.111041,-0.525523,0.632987,-1088.666138,-295.135132,1451.236694,-0.575722,1.175154,2.346622,-24.418066,57.407143,1416.860596
1893,0,0.052585,-0.019399,-1.522092,-1184.660400,-91.552444,1146.809692,0.048769,0.049266,1.327604,349.944427,-160.038879,1135.905029,0.347150,-0.234201,-1.747352,-1231.249756,-6.179712,1354.320801,0.043232,0.025323,1.506853,419.736511,-287.804688,1387.029053,0.227996,0.301666,-1.506009,-1231.718994,-223.562775,1336.045166,0.125103,0.117700,1.553823,431.408844,-99.631203,1398.128540,-0.119153,-0.519459,0.622194,-1078.183472,-293.464081,1454.537842,-0.572221,1.179380,2.348387,-23.276493,57.996746,1417.188110
1894,0,0.047966,-0.025075,-1.503134,-1184.695313,-91.838959,1146.873779,0.048706,0.049898,1.328337,349.942291,-160.293045,1135.893555,0.387842,-0.239259,-1.767190,-1231.020020,-5.711369,1354.871094,0.050619,0.028102,1.519878,419.841705,-288.166199,1387.044312,0.232723,0.296884,-1.499669,-1232.144165,-223.489258,1336.614990,0.125508,0.116625,1.555909,431.215820,-99.814255,1398.218140,-0.125133,-0.507762,0.614185,-1066.772339,-291.663788,1457.621582,-0.568522,1.175550,2.353912,-21.676605,58.397213,1417.873779
1895,0,0.055002,-0.024618,-1.522654,-1185.171509,-92.196068,1146.905884,0.069524,0.051894,1.342109,350.023956,-160.367523,1136.077271,0.353027,-0.230727,-1.780888,-1231.510010,-5.409421,1354.413818,0.050971,0.028770,1.519904,419.963104,-288.394867,1386.985352,0.213011,0.294933,-1.501049,-1233.031372,-223.176468,1336.841675,0.124051,0.115862,1.556443,431.012024,-99.984070,1398.280884,-0.129608,-0.496436,0.600987,-1054.491455,-289.644135,1460.372803,-0.559181,1.180787,2.358197,-19.609747,58.515087,1418.754272
1896,0,0.049516,-0.021117,-1.517574,-1185.506958,-92.526917,1146.944702,0.065355,0.051063,1.342290,350.044067,-160.697708,1136.009155,0.339389,-0.242195,-1.761113,-1232.470093,-5.253697,1354.697266,0.049946,0.026759,1.517553,420.098969,-288.579163,1386.926758,0.233641,0.285883,-1.501616,-1233.184204,-223.164719,1337.603638,0.121458,0.113940,1.556815,430.801544,-100.125458,1398.333740,-0.137960,-0.478293,0.590024,-1041.401733,-287.535034,1462.867920,-0.548567,1.168159,2.372646,-17.076902,58.483093,1419.745605
1897,0,0.049511,-0.021502,-1.516681,-1185.754761,-92.841156,1146.951660,0.065865,0.052011,1.344421,350.036835,-160.955185,1135.984009,0.408707,-0.266307,-1.749950,-1234.497559,-5.137300,1354.349854,0.081657,0.059005,1.540461,419.178162,-288.208618,1387.721313,0.217315,0.284088,-1.490538,-1233.748413,-222.766876,1337.858398,0.113858,0.110738,1.555410,430.541901,-100.273239,1398.399414,-0.112827,-0.465027,0.572855,-1027.591797,-285.767487,1465.300293,-0.500416,1.170079,2.377656,-14.214499,58.504482,1421.195923
1898,0,0.049374,-0.021017,-1.514767,-1186.000854,-93.101402,1146.973145,0.066755,0.052514,1.346911,349.983673,-161.256622,1135.977539,0.372995,-0.258501,-1.737319,-1234.829712,-4.742918,1354.279175,0.040514,0.029119,1.513034,420.525513,-288.632751,1386.887207,0.229609,0.279751,-1.511461,-1234.061279,-222.551880,1338.424072,0.109351,0.108187,1.555599,430.279755,-100.375664,1398.451172,-0.120092,-0.442880,0.558407,-1013.203613,-283.586884,1467.121094,-0.495219,1.183125,2.387821,-10.909575,58.233978,1422.520874
1899,0,0.048965,-0.019669,-1.516375,-1186.209839,-93.358353,1146.954102,0.068941,0.052622,1.350899,349.995728,-161.499374,1135.867676,0.390825,-0.258358,-1.743416,-1235.961060,-4.827250,1354.144409,0.046791,0.032308,1.523239,420.528595,-288.826782,1386.937622,0.230565,0.265272,-1.502994,-1234.512329,-222.373016,1338.816406,0.104364,0.105085,1.555457,429.983887,-100.463882,1398.516357,-0.128933,-0.419082,0.547777,-998.208557,-281.314056,1468.517212,-0.481472,1.189097,2.397761,-7.300028,57.852482,1424.004639
1900,0,0.043047,0.030046,-1.628652,-1185.355591,-93.414085,1147.146240,0.071224,0.051974,1.355879,349.984711,-161.730362,1135.743896,0.363208,-0.261269,-1.793067,-1235.715698,-4.499532,1354.568970,0.053491,0.040059,1.522912,420.290131,-288.790955,1387.172241,0.233049,0.240134,-1.494143,-1235.027100,-221.915939,1339.152710,0.099705,0.102909,1.554909,429.672821,-100.531281,1398.564941,-0.134268,-0.376203,0.555061,-982.703796,-279.279083,1469.407104,-0.478898,1.201869,2.418984,-3.057291,57.177437,1425.432983
1901,0,0.044641,0.022240,-1.604956,-1185.908569,-93.580254,1147.229980,0.081158,0.044731,1.370366,350.287292,-162.498962,1135.222900,0.387789,-0.267135,-1.732653,-1237.571899,-4.645876,1353.938721,0.046634,0.029924,1.532557,420.865326,-289.055939,1386.832642,0.215297,0.278407,-1.493401,-1235.415405,-221.783066,1339.466309,0.112192,0.089003,1.570332,429.095520,-100.682404,1398.823730,-0.151577,-0.351763,0.529596,-966.938232,-277.459869,1469.833130,-0.445735,1.192238,2.434084,1.357938,56.381519,1427.146484
1902,0,0.042122,0.018371,-1.602295,-1186.111572,-94.013260,1147.002197,0.080564,0.045853,1.374755,350.257446,-162.889526,1135.172974,0.385182,-0.271690,-1.698146,-1239.027222,-4.699824,1353.708618,0.040670,0.026048,1.525187,421.092041,-289.084137,1386.705444,0.232044,0.235047,-1.492915,-1236.130249,-221.458755,1339.753052,0.102552,0.089048,1.568090,428.787903,-100.747345,1398.860718,-0.136458,-0.299805,0.548189,-950.787537,-276.605896,1468.636963,-0.458953,1.241704,2.435397,6.587443,55.803020,1429.007813
1903,0,0.042130,0.020743,-1.605829,-1186.246216,-94.413971,1146.922241,0.079129,0.044965,1.376201,350.188568,-163.252701,1135.132446,0.341037,-0.247545,-1.770496,-1238.474365,-5.271072,1354.581787,0.041053,0.025944,1.528740,421.249939,-289.214752,1386.699341,0.229529,0.248598,-1.495981,-1236.565186,-221.401871,1340.233887,0.133960,0.117351,1.585001,428.518433,-100.640213,1398.552490,-0.134190,-0.269827,0.546404,-934.347290,-274.983368,1467.306274,-0.441827,1.246645,2.454702,12.282636,54.780285,1430.829346
1904,0,0.042178,0.019358,-1.599865,-1186.402466,-94.832535,1146.887939,0.077954,0.049783,1.376721,350.171051,-163.477005,1134.906982,0.332659,-0.259405,-1.707104,-1239.988281,-5.372455,1354.327515,0.041663,0.028161,1.534542,421.355164,-289.364044,1386.686035,0.222921,0.248231,-1.488003,-1236.849731,-221.589767,1340.685913,0.111954,0.112731,1.577358,428.147186,-100.785461,1398.594482,-0.131194,-0.242615,0.538950,-918.243713,-273.914490,1465.385010,-0.444934,1.261800,2.477294,18.573244,53.562088,1432.609863
1905,0,0.041449,0.016065,-1.589946,-1186.528076,-95.287971,1146.835205,0.077271,0.054896,1.377838,350.200806,-163.898438,1134.766235,0.346781,-0.276746,-1.703061,-1240.951416,-5.380341,1354.347900,0.041707,0.028149,1.536433,421.500885,-289.534912,1386.672974,0.227578,0.239030,-1.488540,-1237.353027,-221.669632,1341.086670,0.123706,0.115941,1.588959,427.528503,-100.733246,1398.513916,-0.121180,-0.224931,0.519301,-902.802673,-273.444214,1462.818115,-0.477101,1.299495,2.498657,25.256584,52.256306,1434.379517
