Objects
100
,,Global Angle belly:belly,,,,,,Global Angle belly_mc:belly_mc,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle left_chest_mc:left_chest_mc,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_chest_mc:right_chest_mc,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_hand_mc:right_hand_mc,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
165,0,0.533478,-0.379699,4.978381,-1154.434937,-52.433971,1134.965942,0.067878,0.103476,1.548281,404.223511,-212.750778,1133.357788,0.195851,-0.224443,-1.370142,-1219.922241,41.781750,1341.104004,0.043325,-0.015544,1.656071,479.940857,-317.621918,1379.939087,0.062617,0.242130,-1.138303,-1143.403809,-163.484421,1346.029663,0.035261,0.102462,1.665091,463.630585,-131.291260,1393.902344,0.212043,-0.483235,0.444347,-756.241455,-207.218658,1509.609131,0.025359,1.307620,2.943205,224.481934,-80.815582,1503.663574
166,0,0.671648,-0.399519,4.978705,-1154.879272,-52.180603,1135.290649,0.051901,0.089237,1.564014,404.404327,-212.917587,1133.220093,0.175260,-0.223242,-1.345206,-1221.991455,42.465420,1341.438110,0.033052,-0.028968,1.633849,479.600006,-317.449188,1379.804688,0.045865,0.233147,-1.117452,-1143.371582,-162.226532,1346.827515,0.031058,0.099231,1.669848,462.620667,-131.320587,1393.788818,0.199098,-0.443019,0.432509,-739.941956,-204.065979,1510.118042,-0.003979,1.356631,2.956315,236.423431,-80.330177,1501.005005
167,0,0.746586,-0.397671,5.030876,-1154.857300,-51.861649,1135.434814,0.047679,0.079923,1.572664,404.356995,-213.392746,1132.825195,0.177483,-0.238400,-1.340952,-1223.654419,42.938526,1341.383423,0.028870,-0.029938,1.636242,479.234100,-317.391266,1379.723633,0.025024,0.233777,-1.099645,-1143.143799,-160.782135,1347.852905,0.031689,0.099043,1.676194,461.608337,-131.151520,1393.363525,0.178023,-0.401820,0.422163,-724.231628,-201.002594,1510.245239,0.008161,1.376319,2.963031,248.297974,-80.033897,1498.255493
168,0,0.462655,-0.352822,5.034428,-1156.568481,-52.572685,1134.959595,0.063735,0.093515,1.574297,403.712921,-213.520416,1133.186523,0.183711,-0.231245,-1.322568,-1225.667969,43.316090,1341.527832,0.027918,-0.030050,1.638417,478.898956,-317.362976,1379.734497,0.019776,0.213616,-1.076285,-1143.289429,-159.592133,1348.655518,0.026677,0.095005,1.675661,460.871124,-131.065903,1393.062622,0.163595,-0.358245,0.410570,-709.311218,-198.195740,1509.971436,0.018728,1.394032,2.973680,259.721344,-79.639969,1495.478516
169,0,0.444589,-0.351405,5.029267,-1156.849609,-52.358963,1135.348022,0.061491,0.100345,1.572061,403.171448,-214.268768,1132.877197,0.167153,-0.233436,-1.322132,-1227.515625,43.555309,1341.419922,0.028941,-0.034157,1.633040,478.598175,-317.297394,1379.717773,0.024587,0.221710,-1.072911,-1143.568115,-158.747498,1349.125000,0.013663,0.101546,1.682570,460.112671,-131.021942,1392.888306,0.169105,-0.319990,0.395219,-695.392029,-195.968414,1509.223022,0.033643,1.388612,2.982080,270.732178,-79.256973,1492.875977
170,0,0.252858,-0.193105,5.050623,-1156.932007,-52.486206,1134.766357,0.049245,0.091993,1.566298,402.744751,-214.682632,1132.817383,0.181722,-0.236206,-1.301108,-1229.049683,44.019413,1341.555298,0.038234,-0.013889,1.645226,477.926147,-317.511993,1379.844727,0.018638,0.211519,-1.054419,-1143.471558,-157.620270,1349.885620,0.006558,0.101962,1.679764,459.424683,-130.904266,1392.623535,0.173705,-0.285983,0.387854,-682.721863,-193.970566,1507.965088,0.049605,1.437267,2.979648,280.904236,-78.776283,1490.078125
171,0,0.468561,-0.344016,5.043473,-1156.900513,-50.911827,1135.578369,0.042733,0.086574,1.570476,402.478027,-215.108932,1132.712158,0.186828,-0.237935,-1.293186,-1230.541382,44.396324,1341.489502,0.040411,-0.016126,1.647229,477.561371,-317.467255,1380.014282,0.022356,0.197994,-1.046095,-1143.354126,-156.515167,1350.531250,0.030927,0.098405,1.689043,458.862183,-130.534866,1392.076050,0.179628,-0.255527,0.382718,-671.436279,-192.393982,1506.389893,0.061252,1.454317,2.980803,290.443329,-78.487595,1487.529907
172,0,0.281999,-0.348274,5.107160,-1157.427612,-51.030415,1135.418945,0.044940,0.090816,1.569204,402.044708,-215.508179,1132.668091,0.186355,-0.240457,-1.282830,-1231.966553,44.742157,1341.450317,0.028226,-0.019330,1.638039,477.230530,-317.170990,1379.811279,0.036118,0.191994,-1.053574,-1143.002930,-155.437515,1351.206909,0.020096,0.114383,1.691409,458.256653,-130.559174,1391.975586,0.188533,-0.230671,0.395998,-661.579407,-191.441879,1504.315430,0.082492,1.491611,2.960677,298.959045,-77.904175,1485.262451
173,0,0.421911,-0.382741,5.086744,-1157.132324,-50.216484,1135.831421,0.042313,0.091735,1.575735,401.937256,-215.856674,1132.632568,0.182905,-0.246396,-1.271360,-1233.110718,45.028458,1341.462402,0.018806,-0.021811,1.634369,476.897217,-316.907776,1379.622070,0.021554,0.190572,-1.038414,-1142.991089,-154.555511,1351.606934,0.022226,0.113839,1.692189,457.939423,-130.150864,1391.663452,0.204048,-0.210946,0.389928,-653.179077,-190.315948,1502.745605,0.096122,1.497955,2.967092,306.899719,-77.730545,1483.328857
174,0,0.452998,-0.377243,5.091140,-1157.234863,-50.028210,1135.866089,0.041388,0.091090,1.580551,401.867859,-216.104355,1132.566406,0.165868,-0.246049,-1.278065,-1234.230469,45.103165,1341.144775,0.018644,-0.023182,1.649882,476.360291,-316.899658,1379.661011,0.018885,0.187876,-1.030921,-1142.755981,-153.678940,1352.135864,0.039274,0.105933,1.699915,457.830444,-129.601105,1391.742554,0.208078,-0.188874,0.382136,-646.257568,-189.610260,1501.333252,0.123486,1.499314,2.968155,314.038727,-77.702377,1481.667847
175,0,0.469663,-0.410315,5.063182,-1157.392578,-49.929131,1135.781250,0.026207,0.077162,1.578644,401.737885,-216.319611,1132.541870,0.165785,-0.248254,-1.274086,-1235.130859,45.409439,1341.021729,0.018705,-0.010249,1.645227,476.288361,-316.513733,1379.640381,-0.000239,0.207613,-1.031448,-1142.506104,-152.958511,1352.314087,0.016240,0.107689,1.687308,457.402679,-129.703629,1391.256104,0.196881,-0.170155,0.361849,-640.817017,-188.647766,1500.606812,0.138541,1.498969,2.963346,319.919098,-77.656776,1480.413452
176,0,0.499429,-0.407110,5.060959,-1157.178223,-49.682266,1135.832642,0.035895,0.087206,1.577640,401.505463,-216.472549,1132.572998,0.164388,-0.252004,-1.268116,-1235.839233,45.676605,1340.886230,0.014856,-0.018268,1.640086,475.976929,-316.316589,1379.697754,-0.020579,0.229785,-1.033590,-1141.711914,-151.956161,1352.847534,0.013315,0.111678,1.689012,457.250610,-129.387558,1390.933594,0.193239,-0.156213,0.353805,-636.806396,-188.236649,1499.861694,0.152020,1.495818,2.965450,325.031830,-77.548477,1479.555786
177,0,0.507719,-0.416370,5.059001,-1157.263184,-49.636108,1135.838623,0.038887,0.089900,1.580727,401.451691,-216.575500,1132.577393,0.161704,-0.252295,-1.264997,-1236.391113,45.881683,1340.793457,0.019417,-0.021272,1.638496,475.696198,-315.982025,1379.625244,-0.013458,0.212807,-1.019033,-1141.992920,-151.553589,1352.922363,-0.000680,0.104216,1.685856,457.476044,-128.732559,1390.648682,0.191545,-0.146403,0.342813,-634.109436,-188.027802,1499.405029,0.150267,1.500317,2.967256,328.936462,-77.146385,1479.229126
178,0,0.515614,-0.415694,5.063114,-1157.344971,-49.677616,1135.792358,0.040552,0.091498,1.583084,401.404358,-216.621689,1132.604980,0.188677,-0.246227,-1.268214,-1236.847168,45.725647,1340.449097,0.008688,-0.035045,1.634804,475.854706,-315.621979,1379.324951,-0.014970,0.204214,-1.009780,-1141.855469,-151.034729,1353.133667,0.016335,0.123673,1.697856,457.546753,-128.088531,1389.829712,0.190061,-0.140701,0.336599,-632.667114,-188.017212,1499.160034,0.144966,1.466101,2.994564,331.994934,-77.278221,1479.044800
179,0,0.510259,-0.411054,5.068546,-1157.418579,-49.778595,1135.712769,0.040482,0.091584,1.583806,401.351501,-216.633896,1132.652832,0.188614,-0.247904,-1.264393,-1237.042480,45.876411,1340.313965,0.008668,-0.033672,1.640304,475.704163,-315.374451,1379.395386,-0.015545,0.203372,-1.009410,-1141.893555,-150.748810,1353.192871,-0.000554,0.105413,1.686038,457.837799,-127.879349,1390.104736,0.192336,-0.139716,0.331747,-632.447693,-188.230515,1499.160889,0.180452,1.474834,2.975369,333.551849,-76.744881,1479.274292
180,0,0.462471,-0.415378,5.043327,-1157.483643,-49.979416,1135.545532,0.040926,0.092055,1.583606,401.354187,-216.576431,1132.699219,0.189683,-0.248479,-1.264223,-1237.032837,45.981647,1340.181030,0.003313,-0.043296,1.637835,475.477142,-315.210846,1379.396851,-0.015234,0.202772,-1.011013,-1141.952271,-150.644684,1353.205566,0.005730,0.105530,1.688207,457.977142,-127.664726,1390.078857,0.197231,-0.140888,0.329231,-633.446533,-188.577133,1499.361328,0.178567,1.471378,2.977934,334.027618,-76.218353,1479.868896
181,0,0.469429,-0.325637,5.134802,-1157.533081,-50.229042,1135.274780,0.040781,0.092556,1.582873,401.384094,-216.477249,1132.752441,0.189026,-0.248774,-1.266901,-1236.825928,46.071674,1340.057739,0.003255,-0.043387,1.637204,475.385315,-315.074371,1379.484619,-0.011546,0.201601,-1.015291,-1142.070313,-150.731277,1353.143921,0.012314,0.108489,1.690024,458.193817,-127.475975,1390.156738,0.207398,-0.147828,0.329612,-635.710693,-188.996918,1499.866577,0.174396,1.458457,2.988528,333.455688,-75.678612,1480.722534
182,0,0.476525,-0.449794,5.047976,-1157.615967,-50.323360,1135.529663,0.038621,0.091240,1.580189,401.419647,-216.329346,1132.815430,0.186103,-0.247860,-1.271838,-1236.401978,46.150711,1339.955811,0.005878,-0.030669,1.637280,475.488190,-314.894196,1379.571289,-0.021465,0.231403,-1.037784,-1141.547852,-150.721542,1353.229492,0.021187,0.115703,1.691874,458.498779,-127.348808,1390.255615,0.208943,-0.160930,0.328733,-639.108582,-189.423553,1500.627686,0.188435,1.460754,2.982803,331.744904,-74.898537,1481.889282
183,0,0.468431,-0.397150,5.079399,-1157.251709,-50.565762,1135.246948,0.035341,0.088748,1.576575,401.473755,-216.142532,1132.884399,0.182761,-0.245546,-1.274480,-1235.805908,46.154720,1339.791504,0.013255,-0.015700,1.639117,475.164795,-314.876801,1380.018066,0.005397,0.189036,-1.022832,-1142.227051,-151.236374,1353.169067,0.030340,0.119619,1.692158,458.872314,-127.200264,1390.356689,0.225616,-0.178008,0.329888,-643.653381,-189.937714,1501.567017,0.191689,1.468244,2.979316,329.118622,-74.049545,1483.216064
184,0,0.439229,-0.415405,5.074172,-1157.524658,-51.367847,1135.115601,0.025296,0.078826,1.576751,401.701508,-215.899323,1132.923828,0.183128,-0.243380,-1.279216,-1235.060913,46.074387,1339.552002,0.010203,-0.013796,1.629248,475.194092,-314.825958,1380.153564,0.007930,0.185106,-1.026540,-1142.661987,-151.906998,1352.760254,0.039448,0.140194,1.686462,459.022522,-127.834290,1390.210571,0.223798,-0.196568,0.335927,-649.321289,-190.246613,1502.933350,0.228002,1.481870,2.960488,325.367584,-73.322929,1484.465576
185,0,0.422887,-0.389194,5.073410,-1157.235962,-51.788937,1135.017822,0.040960,0.092136,1.577342,401.829193,-215.572205,1133.011597,0.184102,-0.241902,-1.285281,-1234.035645,45.960922,1339.316528,0.006506,-0.012875,1.614666,475.245178,-314.828003,1380.317505,0.009957,0.181283,-1.032951,-1143.169678,-152.724075,1352.192749,0.026825,0.132479,1.672264,459.567780,-127.752350,1390.420532,0.211991,-0.219757,0.344542,-656.220276,-190.535141,1504.592163,0.232416,1.476675,2.955564,321.029938,-72.351608,1486.285645
186,0,0.406742,-0.384420,5.054550,-1157.144653,-52.283390,1134.739746,0.041985,0.092027,1.572243,401.882355,-215.245438,1133.112183,0.161038,-0.247025,-1.287236,-1232.876465,46.040367,1339.213867,0.016890,-0.013734,1.629995,475.585724,-314.752411,1380.547852,0.026403,0.182188,-1.045647,-1143.374878,-153.422928,1351.873413,0.047525,0.122433,1.679221,460.139587,-127.672386,1391.212158,0.208096,-0.243282,0.354048,-663.939880,-191.056107,1506.279907,0.229242,1.479366,2.950354,315.719452,-71.465904,1487.947510
187,0,0.341045,-0.411104,5.043559,-1157.252319,-52.867390,1134.489990,0.043907,0.092182,1.563965,401.913757,-214.878540,1133.172119,0.154143,-0.249618,-1.292659,-1231.666504,45.843563,1339.023438,0.012293,-0.014618,1.625768,475.827118,-314.634460,1380.449707,0.018058,0.181087,-1.048764,-1143.787842,-154.370117,1351.153809,0.032009,0.120869,1.679375,460.551453,-127.656357,1391.274048,0.205746,-0.271411,0.366951,-672.553101,-191.743484,1507.827148,0.234805,1.478434,2.943231,309.669281,-70.637749,1489.772827
188,0,0.560444,-0.397844,5.018190,-1157.375244,-53.949638,1134.927979,0.043564,0.088059,1.565101,402.235901,-214.463837,1133.173584,0.162088,-0.248263,-1.292817,-1230.211548,45.817657,1339.000854,0.012666,-0.013875,1.624947,476.091278,-314.621124,1380.535767,0.012507,0.189317,-1.057405,-1144.375854,-155.497528,1350.329834,0.014631,0.112772,1.669027,461.095947,-127.694580,1391.369141,0.199706,-0.298913,0.380528,-682.106079,-192.847229,1509.270630,0.295067,1.412032,2.924868,302.940979,-70.508621,1491.517578
189,0,0.629511,-0.367834,5.025145,-1157.482910,-55.040665,1134.370605,0.042135,0.085199,1.570049,402.627197,-214.079514,1133.216797,0.161303,-0.241658,-1.304220,-1228.813599,45.485100,1338.688721,0.022426,-0.005217,1.637795,476.322510,-314.747375,1380.822266,0.030143,0.185917,-1.079899,-1144.315063,-156.604034,1350.019165,0.013042,0.109183,1.664408,461.636322,-127.759636,1391.556274,0.201029,-0.328418,0.389680,-692.456970,-194.367203,1510.449219,0.281331,1.425978,2.915536,295.374237,-69.701981,1493.490356
190,0,0.572323,-0.366179,5.016469,-1157.814941,-56.437645,1133.818848,0.055152,0.096320,1.560868,402.469971,-213.695007,1133.317871,0.160026,-0.240400,-1.313393,-1227.213135,45.027454,1338.401489,0.020308,-0.007709,1.620486,476.768341,-314.767914,1381.104614,0.004962,0.194407,-1.065585,-1144.973877,-157.641251,1348.920410,0.019816,0.097762,1.665193,462.303833,-127.616180,1391.833252,0.202900,-0.356499,0.401786,-703.391296,-196.262421,1511.379517,0.247831,1.461829,2.911146,287.053375,-68.770210,1495.620239
191,0,0.585699,-0.379268,5.008087,-1157.611206,-56.837009,1133.935547,0.058777,0.099100,1.557050,402.583557,-213.306198,1133.342651,0.156777,-0.239713,-1.324512,-1225.610107,44.626614,1338.201904,0.020074,-0.011656,1.614518,477.159454,-314.636353,1380.985352,0.006189,0.195945,-1.074019,-1145.256226,-158.812439,1348.128296,0.003690,0.098022,1.649968,462.594971,-127.962410,1392.000854,0.206590,-0.385869,0.412366,-715.011597,-198.432358,1512.030273,0.237293,1.445218,2.903956,277.919067,-68.400375,1497.674927
192,0,0.604161,-0.400483,4.946754,-1156.344116,-56.509331,1134.113037,0.057475,0.098897,1.551246,402.686646,-212.950012,1133.458862,0.158328,-0.235109,-1.335081,-1223.869629,44.180229,1337.993774,0.027924,-0.018318,1.617446,477.611389,-314.769653,1381.372559,-0.003353,0.237932,-1.102223,-1144.962158,-160.005630,1347.822632,0.007334,0.104003,1.655454,463.479706,-127.817703,1392.184814,0.210337,-0.417389,0.422023,-727.121948,-200.795639,1512.474487,0.183655,1.420388,2.922677,268.476013,-67.909416,1499.946167
193,0,0.791794,-0.514087,4.922868,-1155.103394,-56.882626,1133.887329,0.056763,0.099964,1.545954,402.852875,-212.578186,1133.528320,0.154046,-0.233957,-1.344759,-1222.111694,43.611267,1337.838257,0.022928,-0.000709,1.618851,477.624451,-314.838135,1381.273071,-0.005727,0.220412,-1.094673,-1145.276489,-161.244659,1347.113159,0.020192,0.109023,1.660253,464.105011,-127.779785,1392.393188,0.191750,-0.447565,0.439017,-739.958008,-203.099670,1512.611572,0.179505,1.444849,2.899840,258.148590,-68.104996,1501.923828
194,0,0.642817,-0.452405,4.882014,-1155.621826,-57.728123,1133.907227,0.056744,0.100992,1.541872,403.023224,-212.218231,1133.630493,0.152097,-0.229062,-1.364118,-1220.227051,43.003078,1337.770630,0.018855,-0.008879,1.618896,478.119263,-314.661835,1381.270508,0.004089,0.218211,-1.111299,-1146.354980,-162.974442,1346.026001,0.029546,0.104646,1.656813,464.729553,-127.731415,1392.530151,0.192855,-0.476985,0.448203,-753.147400,-205.958969,1512.485229,0.161469,1.436976,2.893683,247.160370,-68.304077,1503.935303
195,0,0.586161,-0.470159,4.873538,-1155.516235,-58.279758,1133.659424,0.057876,0.101546,1.539515,403.214081,-211.865585,1133.723755,0.151673,-0.219420,-1.394632,-1218.188965,42.390823,1337.640015,0.002689,-0.024690,1.591478,478.793610,-314.405304,1380.794067,0.028866,0.215129,-1.135566,-1146.909546,-164.695801,1345.166382,0.026920,0.100935,1.647205,465.536713,-127.788139,1392.833008,0.196287,-0.507402,0.459925,-766.879211,-208.959564,1512.016357,0.132227,1.438240,2.888093,235.897018,-68.427238,1506.030396
196,0,0.656197,-0.460176,4.942128,-1155.632324,-59.205376,1133.688477,0.060879,0.102811,1.538937,403.435272,-211.548141,1133.792480,0.148953,-0.214664,-1.407243,-1216.301025,41.658024,1337.577148,0.004455,-0.022960,1.588350,479.015076,-314.376892,1380.875610,0.051099,0.206359,-1.155363,-1147.417969,-166.258453,1344.330566,0.030023,0.099563,1.647069,466.362000,-127.817795,1393.165283,0.203276,-0.530920,0.469443,-780.902527,-212.275879,1510.863403,0.104538,1.428557,2.881856,224.247787,-68.669250,1507.975464
197,0,0.628635,-0.472980,4.924682,-1155.439087,-59.875362,1133.599731,0.063772,0.102203,1.537841,403.673004,-211.224869,1133.854370,0.150532,-0.215084,-1.414913,-1214.258789,40.747398,1337.542236,0.011412,0.000760,1.603456,479.016266,-314.524261,1381.505981,0.023189,0.225261,-1.161750,-1148.028442,-167.951736,1343.415894,0.027368,0.098788,1.646887,467.093140,-127.595917,1393.312744,0.202858,-0.577546,0.468220,-795.737732,-215.411179,1510.026367,0.066178,1.436154,2.870778,212.311920,-68.935783,1509.864502
198,0,0.654035,-0.484085,4.921200,-1155.202148,-60.672283,1133.516724,0.052946,0.090235,1.546818,404.484375,-210.692413,1133.938110,0.149396,-0.206674,-1.427395,-1212.319580,39.761456,1337.337036,0.034173,0.015047,1.616316,479.387421,-314.402832,1381.634644,0.016597,0.244410,-1.170259,-1148.392456,-169.812225,1342.492554,0.037869,0.101739,1.644359,467.947021,-127.432945,1393.499634,0.203704,-0.611638,0.474947,-810.788818,-218.718338,1508.635498,0.023022,1.436434,2.861436,200.205826,-69.246643,1511.721069
199,0,0.787706,-0.537369,4.958451,-1154.371582,-61.443859,1133.233643,0.068649,0.098396,1.546461,404.568359,-210.282394,1134.137085,0.140255,-0.213943,-1.446386,-1210.133789,38.816044,1336.972900,0.030921,0.009697,1.614018,479.424408,-314.340424,1381.909668,0.010855,0.246485,-1.187242,-1149.096069,-171.464218,1341.556519,0.048901,0.101805,1.644851,468.757660,-127.376068,1393.907349,0.201646,-0.644561,0.481500,-826.102722,-222.114304,1507.021484,-0.030046,1.408963,2.861990,187.663544,-70.270752,1513.270752
200,0,0.733163,-0.516541,4.935947,-1154.478638,-62.333549,1133.064697,0.052681,0.092951,1.528146,404.720459,-210.150146,1134.284912,0.155557,-0.214345,-1.455397,-1208.263794,37.583214,1336.572632,0.038500,0.030138,1.620892,479.818115,-314.399750,1382.053223,0.006043,0.262085,-1.194827,-1149.355713,-173.073547,1340.766846,0.037166,0.096595,1.639037,469.480499,-127.170326,1394.215942,0.198440,-0.678805,0.485167,-841.643005,-225.402985,1505.109497,-0.050550,1.405148,2.840151,175.393478,-70.871323,1515.132446
201,0,0.707583,-0.522285,4.907046,-1154.477051,-63.080990,1133.003418,0.054155,0.094033,1.524883,404.981415,-209.827942,1134.386841,0.152363,-0.191979,-1.461698,-1206.488037,36.740665,1336.806885,0.028302,-0.007128,1.599192,480.258514,-313.761536,1382.062744,0.020493,0.278936,-1.219409,-1150.090210,-174.625748,1339.444946,0.053576,0.108689,1.643050,470.367035,-126.904144,1394.299805,0.190198,-0.713311,0.488598,-857.313232,-228.672516,1502.920166,-0.090634,1.396049,2.830363,163.023590,-71.735374,1516.960571
202,0,0.552084,-0.480323,4.853528,-1155.052734,-63.849667,1132.922729,0.057811,0.092723,1.523452,405.189789,-209.534470,1134.587158,0.151087,-0.197318,-1.482292,-1204.438843,35.851410,1336.575073,0.027975,-0.009346,1.595105,480.572388,-313.557068,1382.150513,0.020036,0.281589,-1.223569,-1150.202881,-176.140961,1338.588135,0.064766,0.111658,1.643894,471.170258,-126.764107,1394.552979,0.176481,-0.746407,0.485554,-872.938843,-231.996933,1500.414063,-0.127941,1.382439,2.823104,150.646164,-72.683319,1518.882568
203,0,0.505119,-0.465428,4.829691,-1155.171143,-64.741936,1132.635498,0.058962,0.090670,1.520705,405.228455,-209.452988,1134.768921,0.135672,-0.184439,-1.503102,-1202.640259,35.288174,1336.846924,0.030999,-0.000167,1.599288,480.694885,-313.543121,1382.308960,0.024521,0.292103,-1.238380,-1150.588501,-177.534851,1337.452637,0.058273,0.106840,1.639205,471.836365,-126.601967,1394.760498,0.174724,-0.776576,0.488368,-888.274902,-235.072372,1497.483154,-0.157857,1.351500,2.809115,137.997253,-73.908615,1520.618286
204,0,0.493113,-0.476625,4.808666,-1155.166992,-65.319405,1132.613647,0.059161,0.092755,1.519334,405.388306,-209.162735,1134.927490,0.126324,-0.174038,-1.523623,-1200.849609,34.664745,1337.077759,0.035786,0.007169,1.609046,480.737762,-313.450226,1382.326294,0.020448,0.305707,-1.251900,-1150.941406,-178.906601,1336.404175,0.055637,0.096574,1.634517,472.503479,-126.667839,1395.277466,0.165856,-0.828981,0.463464,-903.412598,-237.974762,1494.464111,-0.223743,1.328628,2.815246,125.726463,-75.088814,1522.445557
205,0,0.581084,-0.513659,4.753455,-1154.903564,-65.937981,1132.561401,0.056877,0.094113,1.520896,405.704681,-208.686249,1135.220703,0.128006,-0.165112,-1.538918,-1199.015137,33.787010,1336.988159,0.035341,0.005173,1.600269,481.010956,-313.264557,1382.420898,0.035114,0.275918,-1.244045,-1150.840088,-180.213989,1335.387451,0.064690,0.103684,1.629383,473.256165,-126.611023,1395.519775,0.155051,-0.838084,0.481784,-918.242371,-241.368958,1491.383911,-0.291706,1.331990,2.792951,112.981186,-75.852875,1523.912842
206,0,0.634923,-0.498317,4.819097,-1155.031128,-66.627274,1132.237061,0.056071,0.094917,1.515161,405.919006,-208.322952,1135.352417,0.122986,-0.156038,-1.554228,-1197.367188,33.119232,1337.088135,0.036083,0.005694,1.599620,481.217041,-313.095428,1382.515625,0.030465,0.308592,-1.260818,-1151.135742,-181.280640,1334.408569,0.068935,0.113775,1.624677,473.795837,-126.549530,1395.816284,0.153269,-0.866253,0.483156,-932.508545,-244.303665,1487.927246,-0.342023,1.328731,2.770963,100.235229,-76.924019,1525.058472
207,0,0.519106,-0.502327,4.805585,-1154.838135,-66.301346,1132.387817,0.056556,0.096057,1.510425,406.155518,-207.947342,1135.452271,0.122253,-0.147412,-1.571506,-1195.821167,32.535236,1337.233398,0.041977,0.011504,1.601216,481.548859,-312.991577,1382.431641,0.033539,0.324561,-1.272693,-1151.322388,-182.306183,1333.371216,0.039023,0.089142,1.611816,474.536011,-126.401619,1395.898438,0.153853,-0.892783,0.480026,-946.183777,-247.134048,1484.224243,-0.398859,1.336408,2.743481,87.541023,-77.816978,1525.715820
208,0,0.569917,-0.496418,4.790737,-1154.840576,-66.825623,1132.305664,0.056741,0.098445,1.504937,406.373871,-207.554703,1135.547729,0.123922,-0.152129,-1.552256,-1194.551025,31.578739,1337.188843,0.043906,0.022621,1.603881,481.743988,-312.687958,1382.793335,0.040297,0.378174,-1.282903,-1151.654907,-183.894440,1332.450195,0.091410,0.112871,1.638877,475.417297,-125.909966,1395.350220,0.158238,-0.934111,0.451645,-959.097839,-249.848846,1480.313721,-0.393831,1.325598,2.692075,75.314919,-77.573174,1526.097656
209,0,0.571270,-0.521560,4.747893,-1154.185425,-66.779297,1132.356445,0.056226,0.099904,1.499369,406.571106,-207.152573,1135.618652,0.122080,-0.140230,-1.558734,-1193.106201,30.892775,1337.256958,0.039573,0.017656,1.599789,481.785248,-312.506683,1383.103516,0.041382,0.378348,-1.304837,-1152.139893,-184.500366,1331.129028,0.081113,0.110779,1.630686,476.086060,-125.744354,1395.389526,0.157348,-0.940457,0.473208,-971.341003,-252.250885,1476.716919,-0.403136,1.310601,2.670929,63.221535,-77.875732,1526.240845
210,0,0.567401,-0.518504,4.737845,-1154.135376,-67.186295,1131.945801,0.053821,0.098444,1.495483,406.711700,-206.770203,1135.688354,0.125401,-0.139725,-1.564578,-1191.813965,30.235168,1337.350342,0.039248,0.017302,1.597204,481.979950,-312.369843,1383.206665,0.034672,0.387290,-1.312990,-1152.409546,-185.336105,1330.265381,0.083839,0.110043,1.631102,476.656311,-125.617073,1395.592285,0.155805,-0.944770,0.473111,-982.540894,-254.355072,1473.242798,-0.439171,1.298471,2.652193,52.165264,-78.117126,1525.780640
211,0,0.572178,-0.509128,4.738098,-1153.915405,-67.636681,1131.569214,0.043324,0.101670,1.493950,406.855042,-206.269760,1135.571777,0.124850,-0.139104,-1.565346,-1190.522339,29.509109,1337.484375,0.039460,0.017010,1.595405,482.191650,-312.279938,1383.297607,0.049744,0.368562,-1.305511,-1152.922852,-186.414063,1329.666138,0.087848,0.106897,1.626714,477.107605,-125.551384,1395.723022,0.124852,-0.952705,0.471938,-992.972534,-255.859680,1469.836792,-0.431367,1.264507,2.627012,41.583607,-77.879173,1525.549438
212,0,0.549874,-0.523069,4.732088,-1153.619507,-67.376984,1131.786499,0.045791,0.100556,1.490954,406.989716,-205.917160,1135.613525,0.125999,-0.129042,-1.583577,-1189.290039,28.874079,1337.619873,0.039629,0.015520,1.593171,482.442200,-312.250763,1383.371338,0.041098,0.388767,-1.329080,-1152.943848,-187.620468,1329.271729,0.099774,0.112515,1.629565,477.537872,-125.592407,1395.917236,0.127539,-0.966078,0.472819,-1002.434875,-257.429871,1466.830933,-0.445623,1.236767,2.605858,31.993914,-77.918610,1525.231567
213,0,0.541235,-0.463562,4.819053,-1153.808960,-67.521461,1131.737671,0.047585,0.099690,1.488275,407.080902,-205.571442,1135.684692,0.126087,-0.127054,-1.587897,-1188.269897,28.226349,1337.720337,0.039923,0.014908,1.592039,482.674316,-312.313232,1383.432983,0.039019,0.376261,-1.343616,-1153.135132,-187.996124,1327.948730,0.091744,0.111835,1.623322,477.900391,-125.790146,1396.180542,0.130203,-0.976561,0.477724,-1010.819458,-258.793365,1464.105713,-0.472249,1.206047,2.596160,23.602684,-77.753677,1524.297607
214,0,0.481508,-0.471937,4.817080,-1153.574097,-67.290100,1131.645386,0.048847,0.099147,1.486514,407.156281,-205.282776,1135.734131,0.131661,-0.119098,-1.603000,-1187.121338,27.607214,1337.679565,0.040986,0.015270,1.593685,482.934296,-312.461273,1383.479004,0.038875,0.379463,-1.345747,-1153.118408,-188.906616,1327.406738,0.106385,0.110384,1.629085,478.315338,-125.902817,1396.130859,0.135763,-0.983664,0.484140,-1017.966370,-259.900116,1461.712280,-0.491012,1.172621,2.598310,16.317537,-77.604340,1523.208740
