x,y,z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
-105.64959,503.529297,1319.639404,-51.610741,253.036438,1129.953003,9.716836,187.717865,1391.862183,-174.055084,177.942703,1362.63562
-116.094627,500.625488,1335.551392,-51.654613,252.897858,1130.274902,10.075271,188.004379,1392.251587,-173.848404,178.120514,1362.885376
-125.216064,497.902893,1351.834595,-51.825836,252.931,1130.630493,10.118758,188.035141,1392.508789,-173.647217,178.280182,1363.136108
-132.929626,495.400574,1368.070435,-51.774788,252.853302,1130.685425,10.528402,188.32428,1392.359009,-173.446716,178.442825,1363.385498
-139.965393,493.342499,1385.127808,-51.615063,252.631866,1130.489746,10.627847,188.305649,1392.364136,-173.075897,178.639816,1363.333618
-145.717789,491.542694,1402.287231,-51.729355,252.593185,1130.566406,11.283775,187.976044,1392.163574,-173.069778,178.686783,1363.787598
-151.410629,490.326691,1420.477295,-51.858715,252.578354,1130.588745,10.825724,188.941132,1392.560669,-172.919983,178.774841,1363.953613
-154.337891,489.186798,1437.207397,-51.969765,252.512573,1130.442017,11.485025,188.336853,1392.250854,-172.820297,178.819946,1364.087036
-156.978836,488.26593,1453.858765,-52.176708,252.81781,1130.394897,11.474126,188.578003,1392.265015,-172.775894,178.824844,1364.186035
-158.551727,488.403503,1471.597046,-52.597824,252.679352,1130.366089,11.297199,188.736221,1392.313965,-173.433624,178.921875,1365.143188
-159.093658,488.352509,1488.701172,-53.051834,252.724075,1130.287476,11.249077,189.245132,1392.828003,-173.35498,179.088013,1364.819824
-158.453766,489.174683,1505.754517,-53.705498,252.665131,1129.704224,10.667522,189.634155,1393.163574,-173.393845,178.941025,1364.73999
-157.582108,490.079651,1522.80188,-54.197563,252.911301,1130.014404,9.964578,190.493973,1393.684326,-173.585709,178.719421,1364.83667
-155.208221,491.241028,1538.739258,-54.970673,252.919189,1129.810059,9.048039,191.371948,1394.259766,-173.7202,178.55452,1364.683472
-151.330597,493.11557,1555.610596,-55.600906,253.096222,1129.803223,8.825656,191.377762,1394.120972,-174.017136,178.268661,1364.632813
-147.368317,494.971497,1571.307007,-56.254318,253.207565,1129.895508,8.391062,192.070038,1394.962036,-174.552475,177.998642,1364.824585
-142.082855,496.984039,1586.349365,-57.085308,253.325638,1129.740356,7.344647,193.108673,1396.494385,-175.084,177.637756,1364.766479
-135.726929,499.19165,1601.396606,-57.995419,253.469467,1129.637085,5.83741,194.200317,1396.069336,-176.258835,177.513214,1364.961426
-128.820129,501.827881,1616.150024,-58.995167,253.597107,1129.395264,5.669793,194.529907,1396.311401,-185.637711,168.636658,1369.034668
-121.264503,504.288147,1630.106812,-59.934166,253.65007,1129.243286,5.407244,195.204849,1397.685181,-185.439301,167.463943,1367.745728
-112.912735,506.720734,1643.439697,-60.898663,253.719635,1129.097168,4.634444,195.735886,1398.13916,-185.978973,166.85025,1367.598755
-103.926414,509.419739,1656.073975,-61.946484,253.909683,1129.008667,3.721924,195.996246,1398.657227,-177.885696,174.426071,1364.185791
-94.258347,512.019958,1668.252197,-62.972977,254.118286,1128.918701,2.655201,196.532776,1399.243286,-178.660248,174.546143,1363.955322
-83.875114,514.939087,1679.675049,-64.001144,254.247665,1128.79834,1.563081,196.695923,1399.947021,-179.410492,173.982407,1363.87793
-73.110016,517.585815,1690.163086,-65.070366,254.47998,1128.722046,-0.149444,200.686829,1402.077881,-180.158463,173.423126,1363.604614
-62.074917,520.128113,1700.171753,-66.185875,254.615158,1128.554565,-0.878981,201.072815,1402.156738,-180.942062,172.818848,1363.514771
-50.875042,522.75885,1709.344849,-67.285934,254.779816,1128.382813,-1.783468,201.471771,1402.565186,-181.771896,172.16037,1363.396362
-39.125599,525.046936,1717.949951,-68.376213,254.927994,1128.212769,-2.760064,202.051346,1402.832764,-182.542313,171.723175,1363.475952
-27.4471,527.356262,1725.641602,-69.531075,255.124512,1128.122925,-3.532004,201.144806,1402.476807,-183.506058,170.866211,1363.09668
-16.052071,529.715759,1732.268921,-70.693268,255.258408,1127.939819,-4.598308,201.360565,1402.787598,-184.271194,170.506485,1363.205688
-4.667203,531.924866,1738.290039,-71.777557,255.487762,1127.820557,-5.61383,200.428543,1402.151123,-185.063049,169.934265,1363.032349
6.68089,534.055908,1743.565674,-72.921043,255.671982,1127.621216,-6.57312,200.704681,1402.378174,-185.865158,169.355423,1362.911133
17.566847,536.225525,1748.262207,-74.021439,255.938385,1127.514771,-7.363056,200.852524,1402.57666,-186.415878,168.230667,1362.524658
27.928652,538.78241,1751.967041,-74.945389,256.170837,1127.428589,-8.117381,200.866028,1402.838379,-187.083588,167.731293,1362.345093
37.374786,540.92157,1755.228027,-75.882759,256.33963,1127.239014,-8.950614,201.119919,1403.171021,-187.672745,167.113968,1361.844727
46.59449,542.974976,1758.130249,-76.760612,256.556671,1127.094116,-9.70532,201.389359,1403.470337,-188.124207,166.811279,1361.850708
54.702545,545.0979,1760.242065,-77.542229,256.768585,1127.058472,-10.378606,201.555298,1403.650146,-188.673828,166.499512,1361.720703
61.706139,547.277344,1761.750122,-78.171883,256.972534,1126.989868,-10.916123,201.778793,1403.839844,-189.108398,166.282791,1361.596558
67.967682,549.247314,1763.431641,-78.684792,257.15921,1126.906372,-11.35583,201.984192,1403.983154,-189.443924,166.179459,1361.511353
72.835701,550.954712,1764.141357,-79.084068,257.326569,1126.838989,-11.670238,202.123978,1404.068115,-189.695633,166.145004,1361.442749
76.261429,552.602722,1764.443237,-79.361618,257.47757,1126.819824,-11.845778,202.22551,1404.118286,-189.855881,166.166168,1361.412109
79.000137,553.548706,1764.606079,-79.490944,257.596985,1126.817383,-11.908629,202.295319,1404.15979,-189.919373,166.253967,1361.420776
79.667549,554.673767,1764.216919,-79.498154,257.690887,1126.838501,-11.857844,202.317886,1404.18335,-189.906723,166.399307,1361.483643
78.95681,555.575378,1763.356689,-79.385597,257.762909,1126.879395,-11.684486,202.29483,1404.215332,-189.797913,166.585693,1361.595215
77.287651,556.027161,1762.312988,-79.159744,257.819244,1126.932007,-11.428527,202.208527,1404.215088,-189.730515,166.720901,1361.576416
74.339485,556.302795,1760.993652,-78.824646,257.88028,1127.011475,-11.057914,202.106415,1404.211426,-189.381409,167.060577,1361.88501
69.966293,556.628174,1759.006348,-78.402321,257.937103,1127.108276,-10.64529,201.993591,1404.177124,-189.071457,167.346512,1362.049683
64.691284,556.709595,1756.748169,-77.905258,258.000183,1127.201538,-10.145758,201.832062,1404.111694,-188.715302,167.666901,1362.206055
