Objects
100
,,Global Angle belly:belly,,,,,,Global Angle belly_mc:belly_mc,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle left_chest_mc:left_chest_mc,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_chest_mc:right_chest_mc,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_hand_mc:right_hand_mc,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
283,0,-0.107947,0.080392,-1.484247,-1059.815430,-108.166939,1136.841309,0.013655,0.048202,1.516973,445.256042,-189.493927,1130.286621,0.140925,-0.282588,-1.606529,-1112.726563,-0.196260,1331.910767,-0.006433,-0.007063,1.576519,513.314331,-292.896484,1386.873535,0.047031,0.221547,-1.381262,-1090.690796,-219.391434,1343.063965,0.067571,0.086278,1.615639,509.953979,-105.293198,1398.418091,-0.029937,-0.637449,0.537821,-769.322632,-248.841125,1455.122925,-0.080749,1.800713,2.725425,205.540573,-35.942104,1476.430908
284,0,-0.122292,0.072724,-1.417717,-1059.753540,-107.974174,1136.678955,0.013032,0.047376,1.514874,445.379425,-189.338608,1130.426147,0.144559,-0.283952,-1.601893,-1113.788818,0.243834,1331.904297,-0.005844,-0.007020,1.575745,513.471924,-292.828461,1386.899902,0.045956,0.208632,-1.373672,-1090.546997,-218.831543,1343.479736,0.066721,0.088241,1.611610,510.361847,-105.226387,1398.354858,-0.025716,-0.609630,0.531792,-757.773254,-248.679489,1454.731079,-0.104619,1.802509,2.710046,197.998932,-35.953918,1476.284790
285,0,-0.125671,0.075389,-1.457030,-1059.743896,-107.661407,1136.798584,0.014678,0.048133,1.513922,445.488556,-189.168427,1130.519775,0.139765,-0.285761,-1.589031,-1114.787964,0.521195,1331.785522,-0.005247,-0.006913,1.574949,513.640137,-292.795502,1386.941895,0.042212,0.205658,-1.366157,-1090.592285,-218.372177,1343.742065,0.064802,0.088397,1.606640,510.732544,-105.237854,1398.381592,-0.014106,-0.579959,0.521312,-745.987854,-248.626953,1454.305664,-0.112003,1.787156,2.702482,190.909760,-36.022495,1476.555420
286,0,-0.125589,0.067575,-1.424352,-1059.988525,-107.372337,1137.345703,0.016585,0.048776,1.513873,445.613922,-188.996872,1130.558960,0.143473,-0.287458,-1.585101,-1115.821045,0.936189,1331.768555,-0.005359,-0.007935,1.572760,513.841003,-292.756592,1386.979736,0.035934,0.209965,-1.371118,-1090.765625,-217.835098,1344.139893,0.062628,0.089476,1.602212,511.123962,-105.271042,1398.411743,-0.001186,-0.517879,0.550219,-734.372681,-249.095291,1453.735352,-0.110861,1.762240,2.700903,184.184708,-36.228668,1477.185425
287,0,-0.121937,0.067713,-1.424162,-1060.220581,-107.304222,1137.367676,0.017581,0.049554,1.512913,445.724854,-188.837173,1130.610596,0.141829,-0.284128,-1.581694,-1116.975342,1.253339,1331.717773,-0.001356,-0.002910,1.585409,513.902344,-292.814789,1387.026855,0.042620,0.211037,-1.367942,-1090.836670,-217.422272,1344.636719,0.062414,0.089595,1.601697,511.419769,-105.274513,1398.399658,-0.002236,-0.490789,0.537171,-722.969055,-249.318634,1452.800781,-0.100980,1.722330,2.701058,177.671280,-36.449894,1478.010132
288,0,-0.119371,0.066865,-1.426353,-1060.530396,-107.300949,1137.438477,0.018469,0.050322,1.512110,445.820770,-188.684647,1130.670288,0.137351,-0.283928,-1.578840,-1117.936646,1.558445,1331.717407,-0.004683,-0.007162,1.571844,514.221680,-292.751984,1387.033325,0.040243,0.214708,-1.362661,-1090.918457,-216.914978,1344.981689,0.061808,0.089222,1.601932,511.691406,-105.280861,1398.449463,-0.005546,-0.475679,0.521377,-711.595032,-249.598389,1450.909912,-0.098781,1.679641,2.703170,171.038544,-36.764088,1478.827148
289,0,-0.032917,0.085982,-1.490593,-1064.640503,-109.158020,1136.390869,0.019353,0.051915,1.510871,445.919342,-188.560364,1130.717041,0.136343,-0.284848,-1.575244,-1118.902954,1.799871,1331.518555,-0.003439,-0.005950,1.572754,514.382690,-292.754120,1387.060059,0.025746,0.223509,-1.348032,-1090.683716,-216.559387,1345.687256,0.064020,0.088502,1.604602,511.965210,-105.315727,1398.523438,-0.006293,-0.443654,0.506269,-701.200073,-250.110870,1449.693481,-0.096139,1.644348,2.705488,164.239502,-37.157253,1479.572388
290,0,0.021812,0.046347,-1.506103,-1064.056152,-109.091782,1136.539185,0.022948,0.045712,1.514104,445.928772,-188.490509,1130.893188,0.140795,-0.284138,-1.576010,-1119.974487,2.225463,1331.759521,-0.002182,-0.004350,1.573805,514.531372,-292.755493,1387.091187,0.013043,0.229004,-1.337365,-1090.527466,-216.058838,1346.282104,0.057713,0.086092,1.601568,512.280640,-105.304871,1398.504395,0.004949,-0.420139,0.483119,-691.197876,-250.714218,1448.257446,-0.103933,1.615160,2.704849,157.247223,-37.424915,1479.802124
291,0,0.004819,0.046877,-1.502961,-1064.381592,-109.232811,1136.687378,0.023081,0.046190,1.515709,446.045959,-188.396103,1130.979004,0.142464,-0.286994,-1.569288,-1120.955322,2.548239,1331.754272,-0.001332,-0.003724,1.575166,514.687317,-292.742981,1387.114502,-0.001475,0.230594,-1.324751,-1090.300903,-215.537079,1346.914063,0.058792,0.086009,1.601832,512.642090,-105.251503,1398.456909,-0.000711,-0.392882,0.472237,-681.934265,-251.210602,1446.608887,-0.122665,1.607078,2.699876,149.729355,-37.652210,1479.632202
292,0,0.005458,0.047325,-1.502372,-1064.479492,-109.137718,1136.778931,0.022496,0.047968,1.514052,446.091125,-188.271133,1131.042969,0.139456,-0.290159,-1.551285,-1122.118042,2.834360,1331.639038,-0.000149,-0.002722,1.577190,514.820496,-292.720215,1387.132080,0.025206,0.208435,-1.354709,-1091.396118,-214.983307,1346.917847,0.068995,0.087478,1.605779,513.051147,-105.270897,1398.557495,-0.000795,-0.367830,0.459809,-673.405945,-251.769699,1444.985474,-0.156727,1.599521,2.696065,141.775757,-37.798908,1479.003784
293,0,0.005652,0.048375,-1.497063,-1064.609741,-109.040955,1136.859009,0.022041,0.048181,1.512944,446.181274,-188.132202,1131.087158,0.135611,-0.288785,-1.554969,-1123.026489,3.258980,1331.647705,0.000926,-0.001790,1.578269,514.960571,-292.674683,1387.140137,0.046605,0.214850,-1.358612,-1091.142456,-214.514099,1346.701416,0.068331,0.086636,1.601941,513.441650,-105.194153,1398.550781,-0.000376,-0.339558,0.443761,-665.394775,-252.212616,1443.509521,-0.190823,1.600516,2.683004,133.562653,-37.891567,1477.927979
294,0,-0.034024,0.061114,-1.485102,-1065.246826,-109.281929,1136.755249,0.023089,0.049467,1.513322,446.282074,-187.981934,1131.132324,0.138216,-0.280776,-1.585612,-1123.548706,3.789579,1331.785767,0.001266,-0.001191,1.578146,515.094727,-292.608398,1387.150391,0.030089,0.216975,-1.332421,-1090.998291,-214.012375,1347.418945,0.067231,0.086316,1.596300,513.821350,-105.131004,1398.545654,0.000932,-0.320444,0.436640,-658.260742,-252.630859,1442.043945,-0.223259,1.601817,2.670043,125.413925,-37.872025,1476.714233
295,0,-0.026203,0.063214,-1.483923,-1065.066040,-108.818810,1137.093994,0.017417,0.047115,1.509190,446.301605,-187.901093,1131.289795,0.135836,-0.283270,-1.571746,-1124.542725,4.187616,1331.718872,0.000297,-0.002062,1.574987,515.270996,-292.497620,1387.155273,0.031243,0.210953,-1.330369,-1090.786743,-213.312790,1347.552612,0.067997,0.085261,1.594890,514.175049,-105.042427,1398.594482,0.002682,-0.318089,0.402170,-651.869934,-253.538574,1441.174072,-0.257421,1.593372,2.660323,117.253288,-37.852886,1475.403442
296,0,-0.021958,0.064281,-1.482215,-1064.930176,-108.406517,1137.371338,0.016818,0.046515,1.508411,446.395416,-187.746475,1131.337646,0.135253,-0.288745,-1.562946,-1125.493896,4.591627,1331.597168,-0.000040,-0.004297,1.572103,515.450623,-292.393707,1387.098145,0.028141,0.203728,-1.314730,-1090.609009,-212.590698,1347.859863,0.070877,0.078423,1.598692,514.475830,-104.988007,1398.729126,0.020162,-0.319316,0.385332,-645.648499,-253.100784,1439.458008,-0.294176,1.585718,2.642961,109.226372,-37.704075,1474.128784
297,0,-0.013260,0.063503,-1.476830,-1065.080933,-108.519394,1137.145630,0.017487,0.046363,1.507825,446.506012,-187.595047,1131.389893,0.132794,-0.289713,-1.558257,-1126.246338,4.909294,1331.519531,-0.000544,-0.002604,1.571758,515.564819,-292.254669,1387.207764,0.031962,0.199780,-1.310894,-1090.441895,-212.041016,1348.141724,0.076059,0.075941,1.602329,514.871216,-104.881271,1398.784912,0.019221,-0.306732,0.377891,-640.144531,-253.146378,1438.205200,-0.327711,1.568493,2.628758,101.322464,-37.443935,1472.641113
298,0,-0.045526,0.053473,-1.425343,-1064.145996,-107.650932,1137.692383,0.018697,0.047002,1.506634,446.653931,-187.441818,1131.428711,0.127889,-0.285115,-1.554960,-1126.822266,5.103929,1331.242310,-0.001076,-0.002519,1.570152,515.699280,-292.165405,1387.253418,0.024330,0.209195,-1.313946,-1090.594116,-211.762817,1348.264893,0.054303,0.068736,1.589654,515.221008,-104.944427,1399.059814,0.007429,-0.286747,0.377393,-634.998901,-253.109451,1436.774292,-0.364045,1.555737,2.609586,93.603661,-37.085732,1470.885010
299,0,-0.051368,0.055233,-1.428916,-1064.060181,-107.276184,1137.974731,0.019422,0.047224,1.504772,446.811554,-187.272079,1131.463623,0.133741,-0.285469,-1.548446,-1127.599609,5.501584,1331.417236,-0.001913,-0.004154,1.568317,515.854797,-292.113495,1387.312500,0.024343,0.210373,-1.313272,-1090.493896,-211.390381,1348.480347,0.061852,0.096248,1.591707,515.557678,-104.775734,1398.926880,0.020609,-0.274774,0.368393,-630.101074,-253.249771,1435.651123,-0.392578,1.542635,2.587847,86.206680,-36.519444,1469.096680
300,0,-0.057518,0.055396,-1.430242,-1063.973389,-106.947617,1138.228027,0.021132,0.048388,1.503492,446.962036,-187.103806,1131.504150,0.127858,-0.293458,-1.534788,-1128.237671,5.698818,1331.293213,-0.002264,-0.004990,1.567614,516.024231,-292.098267,1387.370728,0.022835,0.213049,-1.312143,-1090.343018,-211.019104,1348.722168,0.047257,0.081192,1.581043,515.943359,-104.746330,1398.948242,0.024762,-0.239035,0.392729,-625.528137,-252.957016,1433.970825,-0.419422,1.533424,2.561588,79.175507,-35.730446,1467.142822
301,0,-0.055150,0.055415,-1.425926,-1063.955933,-106.885841,1138.183472,0.020562,0.048351,1.501110,447.093933,-186.944214,1131.558716,0.128759,-0.296596,-1.532557,-1128.782227,5.914436,1331.280640,-0.002324,-0.005555,1.566842,516.194336,-292.141266,1387.418457,0.019488,0.217808,-1.309427,-1090.062622,-210.654739,1349.064697,0.085075,0.096605,1.598169,516.119507,-104.703270,1398.874268,0.006845,-0.247138,0.347612,-622.019897,-253.919571,1433.570801,-0.459360,1.512082,2.543170,72.497154,-35.159451,1464.781860
302,0,-0.057301,0.054667,-1.425405,-1063.943604,-106.769272,1138.259155,0.021432,0.048857,1.500311,447.206818,-186.822159,1131.603638,0.129712,-0.296084,-1.528358,-1129.287354,6.073626,1331.293213,-0.002342,-0.006057,1.567022,516.364685,-292.234650,1387.433105,0.016308,0.223022,-1.308288,-1089.785400,-210.333420,1349.390137,0.065631,0.089630,1.586607,516.185791,-104.883644,1399.107788,-0.001051,-0.223070,0.355754,-618.559631,-253.920609,1432.406128,-0.489844,1.499599,2.522251,66.317947,-34.141430,1462.559814
303,0,-0.057259,0.055448,-1.424445,-1063.942993,-106.626938,1138.289307,0.022141,0.049595,1.498783,447.300140,-186.706314,1131.620483,0.131096,-0.295599,-1.525106,-1129.746460,6.199811,1331.292603,-0.002628,-0.006796,1.567185,516.558044,-292.363708,1387.418945,0.015035,0.225458,-1.306707,-1089.567139,-210.045502,1349.685669,0.098557,0.096103,1.602899,516.422180,-104.901291,1398.957031,-0.005953,-0.243612,0.320920,-615.408997,-253.425598,1431.177612,-0.511911,1.494819,2.498410,60.820984,-32.952778,1460.422485
304,0,-0.072961,0.065924,-1.393707,-1063.541992,-106.359688,1138.115723,0.023016,0.050115,1.498245,447.380707,-186.621765,1131.645386,0.130644,-0.296536,-1.522860,-1130.157104,6.312737,1331.314331,-0.002584,-0.006986,1.567541,516.736511,-292.540161,1387.407837,0.025070,0.173740,-1.276595,-1088.512817,-209.834732,1349.968750,0.110415,0.100381,1.606364,516.371521,-105.228355,1399.213379,-0.009606,-0.248390,0.307153,-612.613586,-253.236710,1430.059448,-0.525690,1.487190,2.477366,55.858044,-31.757645,1458.422852
305,0,-0.083767,0.060516,-1.384740,-1063.577271,-105.850060,1138.556763,0.015249,0.053545,1.501201,447.407837,-186.437927,1131.528931,0.130585,-0.296928,-1.520173,-1130.513184,6.409452,1331.339966,-0.002296,-0.007421,1.568597,516.912476,-292.727356,1387.410645,0.023283,0.173145,-1.274380,-1088.420288,-209.516891,1350.360107,0.099655,0.097559,1.606639,516.374695,-105.415451,1399.076294,0.013228,-0.209974,0.343069,-610.233093,-253.003326,1429.251953,-0.539281,1.467763,2.464507,51.443413,-30.528355,1456.582764
306,0,-0.090365,0.061079,-1.379051,-1063.482422,-105.694832,1138.582520,0.017157,0.054158,1.498592,447.495300,-186.426849,1131.545776,0.130810,-0.297098,-1.517595,-1130.868652,6.506797,1331.348511,-0.000160,-0.005125,1.573831,517.050232,-292.972870,1387.444092,0.020181,0.177325,-1.273633,-1088.213623,-209.325256,1350.559204,0.096344,0.096597,1.605766,516.297913,-105.679893,1399.224487,0.011544,-0.203475,0.342609,-608.196167,-252.897797,1428.534912,-0.561984,1.477689,2.437872,47.479393,-28.915991,1455.239868
307,0,-0.096669,0.063144,-1.382644,-1063.349365,-105.472763,1138.643555,0.018283,0.054891,1.497078,447.544556,-186.404663,1131.569580,0.131843,-0.296869,-1.516129,-1131.205078,6.596423,1331.371826,0.000864,-0.006277,1.578755,517.261230,-293.202057,1387.415039,0.018244,0.176874,-1.268934,-1087.995850,-209.133026,1350.752808,0.094060,0.088885,1.606402,516.285583,-105.897896,1399.157104,-0.002935,-0.210214,0.315446,-606.504761,-253.081970,1428.118042,-0.553001,1.433023,2.436719,44.212013,-27.877872,1453.425659
308,0,-0.102063,0.063884,-1.385106,-1063.268799,-105.258896,1138.684814,0.014783,0.051052,1.500441,447.743256,-186.430161,1131.566406,0.131228,-0.297333,-1.514478,-1131.528687,6.693082,1331.400269,0.004799,-0.001923,1.593162,517.353394,-293.543304,1387.390747,0.016433,0.175261,-1.264642,-1087.831299,-208.965164,1350.924072,0.093001,0.086041,1.607705,516.123047,-106.214729,1399.264771,0.011606,-0.201569,0.320074,-604.705444,-252.816025,1427.074707,-0.573052,1.438849,2.414163,41.226395,-26.300610,1452.197266
309,0,-0.104941,0.065893,-1.387699,-1063.256958,-105.101479,1138.695679,0.015389,0.050991,1.499982,447.758820,-186.471237,1131.574097,0.131975,-0.297665,-1.512062,-1131.834961,6.756275,1331.426880,0.005711,-0.003570,1.594964,517.577209,-293.851166,1387.311890,0.016697,0.171722,-1.260850,-1087.694824,-208.826889,1351.067017,0.092293,0.083482,1.608675,515.957397,-106.537849,1399.390137,0.008093,-0.203879,0.312185,-603.628296,-252.674820,1426.748535,-0.574847,1.423567,2.402254,38.757130,-25.122295,1450.635864
310,0,-0.134548,0.113899,-1.475899,-1062.156616,-104.707619,1138.744873,0.018530,0.054306,1.495541,447.576660,-186.522324,1131.606812,0.132633,-0.298101,-1.512303,-1132.094727,6.829957,1331.440674,0.003907,-0.009824,1.585375,517.881287,-294.140045,1387.234985,0.016736,0.169562,-1.258013,-1087.574097,-208.686691,1351.168823,0.109591,0.087736,1.618343,515.758484,-106.951874,1399.650024,-0.000081,-0.195815,0.308247,-602.858154,-252.600220,1426.552734,-0.610443,1.457611,2.360081,36.188171,-22.574024,1449.880737
311,0,-0.137118,0.113674,-1.473957,-1062.171021,-104.607574,1138.758911,0.018456,0.053415,1.495362,447.554596,-186.619003,1131.592651,0.133241,-0.298540,-1.510670,-1132.338379,6.879186,1331.452148,0.004681,-0.012024,1.585013,518.075439,-294.471985,1387.149658,0.024461,0.169056,-1.261405,-1087.629639,-208.630341,1351.070313,0.109012,0.088334,1.619108,515.510193,-107.298233,1399.750122,0.009049,-0.197081,0.310989,-602.162964,-252.369736,1425.983887,-0.617859,1.453581,2.349402,34.506878,-21.462320,1448.434082
312,0,-0.140016,0.114905,-1.471667,-1062.235229,-104.535828,1138.760620,0.018841,0.053335,1.495424,447.509003,-186.765961,1131.566162,0.133160,-0.298996,-1.509307,-1132.565796,6.917625,1331.466797,0.004956,-0.013452,1.583921,518.250305,-294.804474,1387.092529,0.015694,0.167234,-1.252385,-1087.287598,-208.410690,1351.412720,0.108952,0.088224,1.620323,515.261841,-107.657669,1399.879883,0.018378,-0.192160,0.316413,-601.774292,-252.131165,1425.544556,-0.615127,1.435445,2.346312,33.378342,-20.533970,1447.127563
313,0,-0.138326,0.113080,-1.490977,-1062.578125,-104.522141,1138.850098,0.018548,0.052541,1.496510,447.420837,-186.942505,1131.532349,0.134050,-0.299011,-1.508132,-1132.743896,6.957378,1331.474243,0.005421,-0.013860,1.584602,518.387573,-295.126282,1387.030151,0.015805,0.166803,-1.251347,-1087.210327,-208.308685,1351.472046,0.107979,0.088067,1.622421,515.006287,-108.029266,1400.023193,0.017768,-0.193610,0.317711,-601.859009,-251.878555,1425.456055,-0.635370,1.455241,2.334888,32.753468,-19.594223,1445.911499
314,0,-0.126610,0.106476,-1.496353,-1062.505981,-104.460945,1138.856079,0.018426,0.052415,1.496743,447.350433,-187.153534,1131.507935,0.134561,-0.299156,-1.507209,-1132.894897,6.982257,1331.468506,0.005871,-0.014250,1.585539,518.505066,-295.444427,1386.984863,0.015641,0.167562,-1.250801,-1087.120483,-208.234619,1351.515137,0.105588,0.086147,1.624207,514.738464,-108.345161,1400.126587,0.019278,-0.193618,0.314682,-602.080994,-251.699768,1425.467773,-0.636505,1.467162,2.329983,32.500660,-18.714056,1445.131226
315,0,-0.136806,0.119589,-1.498583,-1062.892212,-104.484398,1138.892334,0.017294,0.052093,1.500180,447.198303,-187.347778,1131.471924,0.134217,-0.299354,-1.505763,-1133.007935,7.005521,1331.466064,0.005548,-0.014447,1.586527,518.612488,-295.729980,1386.921021,0.025324,0.167769,-1.258293,-1087.326782,-208.281281,1351.285400,0.100923,0.082908,1.625092,514.459106,-108.618164,1400.198853,0.008034,-0.197366,0.308116,-602.907227,-251.476791,1426.005981,-0.628048,1.468685,2.326800,32.490921,-18.008629,1444.697021
316,0,-0.118229,0.101822,-1.490523,-1062.486572,-104.424843,1138.859131,0.015627,0.052173,1.504378,447.033661,-187.558105,1131.435181,0.134353,-0.299511,-1.505654,-1133.069214,6.994608,1331.458984,0.006087,-0.013530,1.589174,518.671021,-295.995422,1386.864014,0.026281,0.166109,-1.258238,-1087.349487,-208.276611,1351.237183,0.097597,0.081972,1.625815,514.193787,-108.879547,1400.259644,0.014769,-0.206443,0.312124,-603.549561,-251.052734,1425.968140,-0.623291,1.471151,2.328693,33.076859,-17.569822,1444.575317
317,0,-0.116388,0.101975,-1.487931,-1062.548340,-104.455185,1138.864868,0.026697,0.048791,1.502720,446.958893,-187.970795,1131.558350,0.134840,-0.299320,-1.505873,-1133.104248,6.983203,1331.459839,0.007247,-0.013182,1.591666,518.686035,-296.195557,1386.796875,0.026463,0.166341,-1.259165,-1087.341797,-208.281433,1351.224487,0.097593,0.082004,1.627440,513.958313,-109.060005,1400.206787,0.011196,-0.211611,0.315719,-604.632019,-250.697083,1426.247803,-0.618037,1.473919,2.335318,33.992981,-17.362375,1444.641724
318,0,-0.118232,0.107256,-1.495958,-1062.890137,-104.566948,1138.827026,0.027072,0.048725,1.505917,446.846069,-188.254776,1131.515381,0.134898,-0.299305,-1.505840,-1133.101196,6.956383,1331.448242,0.008302,-0.011823,1.594669,518.643738,-296.394196,1386.740967,0.020884,0.166056,-1.255845,-1087.264648,-208.286087,1351.308228,0.096067,0.082760,1.628045,513.715454,-109.237617,1400.191528,0.008577,-0.209241,0.317030,-605.890930,-250.473999,1426.780396,-0.610926,1.477310,2.340108,35.378574,-17.325371,1444.820801
319,0,-0.110721,0.108210,-1.497953,-1062.999634,-104.679298,1138.762207,0.026795,0.048517,1.508782,446.718658,-188.575027,1131.473267,0.135216,-0.299848,-1.506668,-1133.061646,6.909280,1331.442871,0.008770,-0.012045,1.595265,518.594116,-296.546295,1386.664917,0.022556,0.163601,-1.256063,-1087.349731,-208.360382,1351.188843,0.095530,0.088986,1.629116,513.419373,-109.530998,1400.438232,0.037565,-0.199441,0.350362,-607.065369,-249.703766,1426.636719,-0.606747,1.478298,2.347747,37.062336,-17.501486,1445.083862
320,0,-0.104940,0.107515,-1.496091,-1063.105469,-104.798210,1138.747437,0.026227,0.047743,1.511841,446.611908,-188.882782,1131.396362,0.135143,-0.299825,-1.507180,-1132.987183,6.841063,1331.427490,0.009250,-0.012203,1.596884,518.533203,-296.684021,1386.601807,0.029633,0.160747,-1.260215,-1087.580444,-208.540390,1350.904419,0.077295,0.084404,1.621700,513.202637,-109.610023,1400.342407,0.037348,-0.206447,0.350831,-608.773010,-249.546722,1427.141724,-0.600439,1.478027,2.355612,39.062016,-17.845194,1445.354614
321,0,-0.107647,0.117925,-1.486857,-1063.429565,-104.975250,1138.739868,0.026033,0.048018,1.513443,446.514740,-189.167648,1131.356689,0.135408,-0.299298,-1.509033,-1132.879639,6.765257,1331.438232,0.009265,-0.012893,1.596903,518.464844,-296.792480,1386.524902,0.028439,0.155989,-1.259176,-1087.705688,-208.641754,1350.890381,0.082371,0.085837,1.625223,512.972168,-109.618958,1400.194458,0.036642,-0.210425,0.344668,-610.598389,-249.489670,1427.491577,-0.599116,1.487865,2.365529,41.500412,-18.369591,1445.655029
322,0,-0.081900,0.043916,-1.374487,-1064.384521,-105.233955,1138.791748,0.025589,0.047401,1.514135,446.439911,-189.446686,1131.313721,0.135477,-0.299535,-1.509572,-1132.748901,6.662955,1331.461060,0.009178,-0.013361,1.596209,518.379028,-296.889404,1386.460938,0.030536,0.156147,-1.262014,-1087.899780,-208.816772,1350.740112,0.080644,0.095575,1.627708,512.703064,-109.738579,1400.281250,0.040729,-0.219172,0.359103,-612.931763,-249.073135,1428.309937,-0.597351,1.494907,2.374710,44.199135,-19.115046,1445.943970
323,0,-0.104442,0.060491,-1.396424,-1064.322998,-105.170898,1138.823120,0.020726,0.043716,1.519360,446.516266,-189.731110,1131.300537,0.135528,-0.299224,-1.510881,-1132.578613,6.549472,1331.486084,0.006695,-0.011962,1.597605,518.213501,-296.910400,1386.165649,0.032104,0.155321,-1.264196,-1088.066040,-209.013794,1350.592163,0.104642,0.085328,1.638433,512.680359,-109.740982,1400.393188,0.042124,-0.228491,0.358458,-615.403259,-248.909622,1428.979492,-0.595524,1.508258,2.386138,47.289162,-19.899815,1446.360718
324,0,-0.082612,0.051378,-1.384489,-1064.124634,-105.515381,1138.603516,0.020571,0.044126,1.520562,446.413788,-190.006424,1131.281250,0.135464,-0.298348,-1.512959,-1132.361328,6.435419,1331.541992,0.008710,-0.014520,1.596787,518.177917,-297.049561,1386.334961,0.034471,0.154720,-1.267610,-1088.307861,-209.219940,1350.430786,0.094792,0.081736,1.635018,512.489014,-109.712906,1400.250244,0.052704,-0.240340,0.352175,-618.003845,-248.891907,1429.622803,-0.597859,1.538966,2.396392,50.840351,-20.699678,1446.979858
325,0,-0.068721,0.056688,-1.387950,-1063.953613,-105.288528,1138.624023,0.019864,0.043864,1.521855,446.319611,-190.273178,1131.254395,0.136576,-0.298248,-1.513387,-1132.125854,6.314108,1331.587280,0.011595,-0.013569,1.598735,517.982605,-297.081635,1386.173584,0.037114,0.154431,-1.271341,-1088.534180,-209.408997,1350.314209,0.059560,0.076377,1.616437,511.918488,-109.958763,1400.521118,0.074417,-0.256604,0.356677,-620.881409,-249.080292,1430.369629,-0.597199,1.547248,2.411547,54.703949,-21.740086,1447.595093
326,0,-0.041366,0.061147,-1.407946,-1064.334229,-105.846687,1138.655518,0.024696,0.047266,1.518948,446.044159,-190.509659,1131.255981,0.137537,-0.298691,-1.514196,-1131.854004,6.200894,1331.634766,0.011006,-0.014740,1.598093,517.842896,-297.132416,1386.109375,0.039893,0.150075,-1.271905,-1088.700806,-209.580322,1350.186401,0.060987,0.076614,1.618052,511.704865,-109.881012,1400.296509,0.082758,-0.246288,0.381516,-624.382019,-249.053131,1431.510010,-0.580428,1.536998,2.435567,59.023144,-23.008236,1448.644897
327,0,-0.048954,0.049628,-1.406193,-1064.413940,-106.345322,1138.386230,0.028730,0.051182,1.515918,445.740845,-190.925766,1131.234863,0.139682,-0.298653,-1.515758,-1131.562134,6.097773,1331.655151,0.010425,-0.015765,1.596839,517.645630,-297.197510,1386.034302,0.041330,0.149215,-1.272706,-1088.827637,-209.754700,1350.092285,0.068304,0.076614,1.622828,511.444275,-109.890930,1400.170776,0.082833,-0.262480,0.374388,-627.931702,-248.865173,1432.607178,-0.580808,1.561233,2.452069,63.909672,-24.102060,1449.684204
328,0,-0.040911,0.047523,-1.403066,-1064.478882,-106.709473,1138.132202,0.027466,0.047726,1.522861,445.827484,-190.986343,1131.204346,0.139536,-0.299163,-1.516123,-1131.235474,5.954375,1331.671509,0.010500,-0.013529,1.598747,517.398499,-297.302612,1386.027100,0.070832,0.126727,-1.282939,-1088.495728,-209.833923,1350.124268,0.064856,0.085027,1.620574,511.016663,-110.243546,1400.624146,0.057106,-0.272614,0.378988,-631.843201,-248.402359,1433.715820,-0.562655,1.551339,2.482255,69.111633,-25.606892,1451.000610
329,0,-0.028505,0.048572,-1.415435,-1064.756226,-107.172340,1137.858643,0.029513,0.048917,1.524818,445.719971,-191.204758,1131.182251,0.138696,-0.297606,-1.518543,-1130.896973,5.824997,1331.657715,0.009068,-0.013888,1.604941,517.115112,-297.350800,1385.904053,0.064236,0.131739,-1.279548,-1088.587646,-209.980301,1350.154785,0.053835,0.074849,1.613678,510.751434,-110.246902,1400.413574,0.057264,-0.284991,0.384807,-636.117798,-248.337708,1434.896240,-0.547644,1.562960,2.497346,74.573181,-26.703550,1452.618164
330,0,-0.047550,0.048556,-1.419194,-1064.466675,-106.731529,1138.389648,0.030516,0.050170,1.525451,445.560913,-191.399857,1131.161865,0.138702,-0.297014,-1.522256,-1130.536133,5.696142,1331.650635,0.007698,-0.017728,1.598333,516.916077,-297.341248,1385.839966,0.057079,0.143584,-1.285102,-1088.948608,-210.317719,1349.896362,0.069689,0.058815,1.626311,510.229523,-110.211830,1400.327271,0.058344,-0.298190,0.392155,-640.692383,-248.272812,1436.175903,-0.536071,1.564709,2.519592,80.402229,-28.047253,1454.140991
331,0,-0.052781,0.046452,-1.418047,-1064.511963,-106.941742,1138.302490,0.029055,0.059033,1.519120,445.345581,-191.530792,1131.038086,0.139429,-0.295797,-1.527139,-1130.134155,5.556396,1331.643433,0.006806,-0.018031,1.599570,516.649902,-297.361603,1385.766724,0.052014,0.148738,-1.288412,-1089.245361,-210.665421,1349.606079,0.075056,0.062132,1.632885,509.893066,-110.169174,1400.148926,0.059931,-0.311720,0.399230,-645.626648,-248.197311,1437.496094,-0.514062,1.576056,2.523812,86.318573,-28.943388,1455.954102
