x,y,z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
-118.579773,747.892456,1231.848877,-126.336861,356.394135,1127.704224,-66.971375,312.608643,1386.74646,-244.607651,262.821869,1352.52478
-119.42382,754.909058,1243.281616,-126.729919,356.418762,1127.664185,-67.389633,312.758575,1386.760986,-244.960556,262.424561,1352.59729
-120.953712,760.759827,1255.017578,-127.123772,356.451813,1127.647461,-67.930687,312.908142,1386.965942,-245.311005,262.075745,1352.691162
-122.986504,766.391541,1268.000122,-127.58696,356.508636,1127.674316,-68.419136,313.095306,1387.16333,-245.263199,261.076874,1352.006836
-125.271095,770.903748,1280.751343,-128.124969,356.640839,1127.747559,-68.873055,313.638824,1387.314209,-245.536469,260.766785,1352.088379
-127.959061,774.914185,1294.3396,-128.616959,356.728088,1127.786987,-69.50946,314.10437,1387.796265,-245.783752,260.795013,1352.459961
-130.914139,778.242126,1308.114502,-129.059036,356.814972,1127.856934,-69.990791,314.39212,1388.133301,-246.393188,260.851257,1353.001465
-133.976105,780.782227,1321.971191,-129.387726,356.845886,1127.715576,-70.474945,314.68692,1388.481323,-246.593185,260.596741,1353.076294
-137.166718,782.723083,1336.072266,-129.882584,356.992493,1127.845703,-70.923431,314.962006,1388.834351,-246.773499,260.097168,1353.250732
-140.630371,783.967896,1350.251831,-127.906921,355.481598,1125.055786,-70.558022,314.577698,1388.22583,-246.915833,259.885773,1353.329468
-144.202789,784.404175,1364.56958,-127.844734,355.579529,1124.525879,-70.836502,314.838776,1388.467773,-247.047134,259.755737,1353.452393
-147.956284,783.967468,1378.615967,-127.987396,355.747314,1124.276001,-71.079247,315.096893,1388.687256,-247.134552,259.636566,1353.557007
-151.937897,782.893311,1392.975586,-128.395081,355.828125,1124.416992,-71.26162,314.856476,1388.735596,-247.182968,259.582245,1353.660767
-155.783615,780.912842,1406.580566,-128.707031,355.953552,1124.48584,-71.33577,315.001617,1388.994263,-247.181885,259.549896,1353.737427
-159.823883,778.16571,1420.241333,-129.170425,356.075714,1124.673828,-71.416992,315.215424,1389.196167,-247.143646,259.575378,1353.819336
-163.928818,774.549927,1433.463013,-129.489014,356.206299,1124.816772,-71.52227,315.476898,1389.42749,-247.07399,259.615326,1353.897827
-167.953781,770.157959,1446.033081,-129.558685,356.25882,1124.66687,-71.616364,315.768707,1389.730591,-246.966934,259.718414,1353.984985
-172.115356,765.139771,1458.209351,-129.827209,356.370667,1124.852417,-71.37706,315.620056,1389.81311,-246.828049,259.884735,1354.084473
-176.189819,759.495117,1469.772949,-129.947556,356.553253,1124.983765,-71.325531,315.756195,1390.017212,-246.674164,260.094849,1354.213745
-180.629898,753.504578,1480.535156,-129.972427,356.715332,1125.027588,-71.032478,315.509155,1389.940063,-246.465179,260.300293,1354.297607
-184.714127,746.358093,1490.282837,-129.940674,356.876068,1125.030762,-70.848511,316.281097,1389.846436,-246.219757,260.553009,1354.397705
-188.030899,739.63092,1500.369751,-129.840851,357.048523,1125.032715,-71.257004,317.194885,1391.357666,-245.974777,261.150452,1354.427246
-191.756882,732.118347,1509.095093,-129.706879,357.230682,1125.046875,-70.565094,316.775269,1391.040649,-245.712341,261.464386,1354.549561
-194.829636,724.217529,1516.88147,-129.523361,357.411194,1125.073975,-70.475502,317.186127,1391.322632,-245.290558,261.216339,1354.21582
-197.889954,716.246887,1524.685303,-129.322357,357.575928,1125.094116,-70.093124,317.233002,1391.307617,-244.797531,261.387115,1353.952148
-200.487518,707.806824,1531.391846,-129.115677,357.722321,1125.104858,-69.714355,317.295166,1391.315552,-244.580322,262.124573,1354.369385
-203.117172,698.971313,1537.573364,-128.860901,357.868896,1125.125732,-69.313362,317.300446,1391.267334,-244.173096,262.460907,1354.32959
-204.894516,690.589172,1542.975098,-128.572189,357.999298,1125.144653,-68.927551,317.323364,1391.243652,-243.538208,262.677948,1354.077393
-206.63913,681.715515,1547.839478,-128.278076,358.120483,1125.164551,-68.458298,317.226532,1391.1427,-243.267303,263.053009,1354.153931
-207.928162,672.676147,1551.784302,-127.98542,358.222351,1125.162354,-67.709389,316.757446,1390.684692,-243.014374,263.481171,1354.411011
-208.397949,664.296997,1555.686279,-127.690224,358.351807,1125.198608,-67.771835,317.225769,1391.182373,-242.736938,263.821503,1354.196411
-208.388657,656.155579,1559.210815,-127.379791,358.469971,1125.223145,-67.099762,316.537933,1390.676514,-242.471634,264.201996,1354.249756
-207.639877,648.479187,1562.228516,-127.077995,358.59671,1125.257813,-66.663635,316.12146,1390.66626,-242.978607,265.130829,1354.956421
-205.998444,641.336975,1564.955933,-126.763,358.729004,1125.301758,-65.620316,315.14035,1388.879883,-242.51506,265.465515,1354.68042
-203.908905,634.715881,1567.561157,-126.440582,358.817383,1125.340942,-65.03389,314.714386,1388.483032,-242.250397,265.52771,1354.771118
-201.01149,628.453552,1569.48877,-126.099068,358.857574,1125.316895,-64.655777,314.734039,1388.388916,-241.999863,265.893066,1354.767334
-197.822632,622.369141,1571.443359,-125.710579,358.839752,1125.220215,-63.889965,314.53479,1387.443115,-241.623993,266.156738,1354.253784
-194.07814,616.69104,1573.150879,-125.586029,358.981384,1125.456909,-63.35582,314.271545,1387.280762,-241.304626,266.793427,1354.37793
-189.748016,611.227905,1574.744873,-125.301521,358.972382,1125.459595,-62.830746,313.956543,1387.146362,-241.007767,266.888184,1354.146484
-184.844727,606.352295,1576.27356,-124.991158,358.933716,1125.415649,-62.194221,313.741486,1386.789063,-240.500076,267.134888,1354.040405
-179.236526,601.503418,1577.513794,-124.561333,358.773865,1125.216431,-61.865257,313.613983,1386.814331,-240.921356,268.008575,1354.693604
-173.205475,597.282227,1578.723022,-124.592941,358.949188,1125.598755,-61.471912,313.387146,1386.755249,-240.768188,268.41687,1354.752686
-166.727844,594.053223,1580.249756,-124.325935,358.92572,1125.631348,-61.351307,313.469574,1388.024902,-240.566452,268.810791,1354.789307
-160.052261,590.900391,1581.575684,-124.073189,358.897949,1125.64209,-60.885536,313.502686,1387.880981,-240.493668,268.949005,1354.721313
-152.692322,588.578308,1582.901611,-123.712029,358.788879,1125.542847,-60.300476,313.442963,1387.959717,-240.4189,269.427795,1354.914429
-144.976807,586.765442,1584.212158,-123.014244,358.530365,1125.035645,-59.525265,311.994415,1386.437134,-240.269272,269.741425,1355.151367
-136.796402,585.564514,1585.522705,-123.177162,358.71936,1125.518311,-58.613354,311.405579,1385.977783,-239.998367,270.091309,1355.254028
-128.419205,584.853149,1586.7854,-123.20015,358.894897,1125.852295,-58.825459,312.063782,1386.331909,-239.848038,270.455688,1355.347412
-119.493568,584.727661,1587.920776,-122.949745,358.885651,1125.840454,-58.508034,311.519928,1386.601196,-239.681442,270.966248,1355.414673
-110.19931,585.05072,1589.259644,-122.701401,358.880127,1125.801147,-58.168411,311.347351,1386.827393,-239.442245,271.337921,1355.459473
-100.693336,585.844788,1590.531372,-122.463181,358.860657,1125.778809,-57.896381,311.347321,1387.238647,-239.245392,272.098358,1355.842163
-91.017128,587.10083,1591.80188,-122.252823,358.816559,1125.723877,-57.086849,311.054016,1387.223633,-238.913147,272.098938,1355.510986
-80.84761,588.786926,1592.995483,-122.045944,358.764038,1125.65625,-56.545231,310.63858,1387.615479,-238.603378,272.529053,1355.530884
-70.413368,590.493774,1594.431274,-121.84803,358.730286,1125.616455,-55.717972,310.59494,1387.682739,-238.278717,272.974945,1355.55957
-60.04826,592.421204,1595.725342,-121.637604,358.685089,1125.55957,-55.342365,310.499603,1388.229736,-237.987701,273.787537,1355.930176
-49.260056,594.362732,1597.077637,-121.418465,358.62561,1125.495605,-54.0168,309.806488,1387.046753,-237.64415,274.175446,1355.972656
-38.73888,596.273193,1598.477417,-121.200195,358.555176,1125.44458,-53.978577,309.879608,1387.509766,-237.237564,274.319946,1355.731934
-27.869183,598.151672,1599.687378,-120.957283,358.473907,1125.383911,-53.611336,309.819092,1387.893677,-236.874054,275.090607,1356.119385
-17.069914,599.936829,1600.842163,-120.729523,358.398071,1125.332031,-53.06422,309.546906,1387.971313,-236.427261,275.273071,1355.906372
-6.234855,601.430298,1601.875122,-120.493469,358.332458,1125.294556,-52.716259,308.987335,1387.07373,-235.993759,275.701477,1356.009766
4.46257,602.905823,1602.936768,-120.304733,358.287659,1125.270874,-52.060749,308.649689,1387.541992,-235.325897,275.985138,1355.69165
14.911057,603.675842,1603.648193,-120.123276,358.217346,1125.217651,-51.365929,307.972137,1387.450195,-234.897354,276.452698,1355.706299
25.325613,604.116882,1604.042603,-119.990868,358.122467,1125.159912,-50.99855,308.613892,1387.255615,-234.810852,277.351868,1356.391235
35.241234,603.782227,1604.376831,-119.860146,357.970581,1125.105103,-50.664665,308.702026,1387.120117,-234.537842,277.54892,1356.067749
45.179848,602.926941,1604.591309,-119.752075,357.784302,1125.045532,-51.486084,308.791504,1388.858398,-234.259216,278.036652,1355.995239
54.465721,601.374146,1604.226318,-119.678505,357.567993,1124.984253,-51.229305,308.942566,1388.930542,-234.036591,278.483643,1355.901245
63.242035,599.037415,1603.700439,-119.623787,357.345947,1124.918579,-51.373718,309.98407,1389.072388,-233.973541,279.078461,1355.80603
71.448288,595.9104,1603.070557,-119.577431,357.157654,1124.863281,-51.112564,310.188385,1388.881104,-233.544189,279.328064,1355.621948
78.82991,592.246582,1601.932129,-119.561783,356.986725,1124.787842,-50.883793,310.427551,1388.693115,-233.228348,279.747375,1355.418457
85.313736,587.551758,1600.33313,-119.558334,356.836456,1124.713989,-50.624256,310.837341,1388.305786,-233.024628,280.242737,1355.457886
91.120193,582.438171,1598.317261,-119.580299,356.680969,1124.61084,-50.363571,311.189941,1388.137329,-232.851089,280.72699,1355.509155
95.952629,576.52771,1595.64502,-119.63147,356.547089,1124.488159,-50.054691,311.273834,1387.282593,-232.668076,281.222198,1355.56189
99.944778,569.991943,1592.694336,-119.532448,356.516541,1124.108521,-49.827869,312.170502,1387.71814,-232.472168,281.740845,1355.597778
102.691612,562.949707,1589.069458,-119.69603,356.312469,1124.068604,-49.606724,312.765625,1387.504883,-232.239197,282.28714,1355.615845
104.64048,555.288818,1584.748291,-119.817383,356.178497,1123.918579,-49.414738,313.293518,1387.285889,-232.029617,282.822235,1355.635742
105.908829,547.510315,1580.196655,-119.954689,356.156616,1123.750732,-49.192616,313.913574,1387.072144,-231.504196,283.137207,1355.180786
106.518997,539.59729,1574.993042,-120.051201,356.395203,1123.46875,-48.922798,314.436249,1386.605225,-231.247757,283.689117,1355.215332
106.638672,531.499878,1569.432495,-120.254974,356.248627,1123.275024,-48.70602,314.863159,1386.350464,-230.989883,284.296051,1355.243896
105.959412,523.650208,1563.118408,-120.40094,356.505432,1122.952759,-47.562672,315.077942,1385.997192,-230.706345,284.89621,1355.284058
105.123116,515.845215,1556.308716,-120.626335,356.708771,1122.767212,-47.281898,315.620514,1385.865479,-230.363419,285.509735,1355.361084
104.051376,508.147308,1549.11499,-120.794914,356.516907,1122.515381,-47.36105,317.073639,1386.146362,-230.003632,286.097198,1355.418701
102.45816,501.071747,1541.018799,-121.001183,356.615753,1122.276611,-47.230827,317.334534,1385.625122,-229.608276,286.738708,1355.478271
100.730301,494.598602,1532.616821,-121.189346,356.754395,1122.042236,-46.339619,318.369537,1385.855835,-229.183563,287.384888,1355.533936
98.654305,488.394226,1523.961792,-121.371048,356.910614,1121.830444,-45.941418,318.864655,1385.838013,-228.564163,287.942047,1355.407959
96.25415,482.838898,1514.497192,-121.519768,357.067902,1121.625122,-45.381481,319.334229,1385.720215,-228.071533,288.570831,1355.439453
93.74147,477.739258,1504.852539,-121.603783,357.255524,1121.390991,-44.967674,319.72821,1385.28064,-227.56926,289.163788,1355.45166
90.968224,473.198639,1494.723022,-121.825127,357.438873,1121.346558,-44.136543,320.153503,1385.243896,-227.08638,289.760193,1355.463135
88.382614,469.476898,1484.356812,-121.967407,357.632324,1121.21936,-43.777596,320.01825,1384.599854,-226.598572,290.349487,1355.49231
85.898064,466.591553,1473.301758,-122.095306,357.797028,1121.052979,-43.176754,320.308044,1384.287842,-226.132111,290.90564,1355.570679
83.3974,464.534271,1461.838257,-122.162743,358.06842,1120.85791,-42.137394,320.839447,1384.530396,-225.650192,291.471161,1355.686768
81.197243,463.437775,1449.833252,-122.29171,358.02771,1120.79187,-41.538414,320.897736,1384.295166,-225.150879,292.013031,1355.836914
79.228119,462.92688,1437.109253,-122.520096,358.192413,1120.938477,-41.027901,320.441925,1383.455811,-224.656845,292.521881,1355.975098
77.400177,463.157104,1424.026733,-122.508492,358.315186,1120.879272,-40.532532,320.38562,1383.009521,-224.155823,293.031647,1356.146484
75.485085,464.119843,1410.495728,-122.621643,358.477417,1121.06897,-39.811733,320.474457,1383.229248,-223.740158,293.466278,1356.30835
73.644173,465.949371,1396.491211,-122.542526,358.559326,1121.098389,-39.041725,320.419922,1383.091553,-223.387299,293.885773,1356.492065
71.704514,467.928345,1381.909912,-122.401505,358.604095,1121.132202,-38.890598,319.616577,1382.719116,-223.054626,294.283447,1356.664063
69.974876,470.364685,1366.823364,-122.196083,358.650543,1121.192505,-38.418983,319.198639,1382.25415,-222.726807,294.644867,1356.795166
68.603676,473.308929,1351.964111,-121.938141,358.654449,1121.254761,-37.933609,318.707733,1381.987305,-222.41304,294.93811,1356.866577
66.964195,476.759766,1336.953735,-121.623489,358.639862,1121.336914,-37.368328,318.331268,1382.099731,-222.157913,295.17804,1356.963135
65.651573,480.224915,1321.287354,-121.238205,358.610565,1121.433838,-37.117161,317.577087,1381.458008,-222.506577,295.842987,1357.808838
64.833778,483.958435,1305.916504,-120.624977,358.175568,1121.355957,-36.734711,316.99704,1381.802734,-222.254181,295.959778,1357.818726
64.359222,488.214844,1290.767944,-120.087036,358.328888,1121.406372,-36.496048,316.17041,1381.331177,-222.096695,296.092865,1357.907593
64.186195,493.485992,1276.4104,-119.551239,358.378754,1121.54834,-36.164101,315.496399,1381.474365,-221.891724,296.134247,1357.887207
64.376968,497.868713,1261.724121,-118.96151,358.217316,1121.603882,-36.013374,314.590088,1381.286865,-222.01413,296.199097,1358.198853
64.839493,503.371063,1247.887817,-118.391556,358.042877,1121.734253,-35.878109,313.814423,1381.14502,-221.799194,295.953064,1358.130859
65.979599,508.928131,1234.219482,-117.739365,357.898865,1121.922974,-35.894806,313.590851,1381.038086,-222.007843,296.061707,1358.486694
67.651405,515.35199,1221.368652,-117.106468,357.727753,1122.123535,-35.717777,312.246887,1380.972656,-221.980042,295.96402,1358.527466
69.821518,522.109863,1208.776245,-116.459724,357.574036,1122.331543,-35.605354,311.310242,1380.786377,-221.959869,295.822968,1358.549683
72.48336,529.333252,1196.969116,-115.87532,357.358429,1122.474609,-35.528358,310.533142,1379.966064,-222.164856,295.681366,1358.83667
75.529961,536.852905,1185.981689,-115.197952,357.187378,1122.674561,-35.540276,309.709656,1379.808716,-221.956116,295.434631,1358.573364
78.894562,544.587708,1175.762817,-114.516296,357.015381,1122.874023,-35.585327,308.726868,1380.607178,-221.996796,295.194733,1358.573853
82.387253,552.606628,1166.658081,-113.858253,356.81842,1123.008545,-35.667351,307.836212,1380.565552,-221.930405,294.787781,1358.41626
85.944244,560.708313,1158.746338,-113.270302,356.61496,1123.148071,-35.677547,305.980194,1379.806641,-222.215897,294.639893,1358.653809
89.524109,568.862732,1151.981079,-112.686195,356.422028,1123.342407,-35.967117,305.628662,1380.35083,-222.350082,294.328308,1358.658813
93.169937,576.987427,1146.506836,-112.103043,356.213837,1123.537109,-34.838493,304.466187,1379.156494,-222.291885,293.857849,1358.413818
96.991005,585.51239,1142.591431,-111.599968,355.991364,1123.670776,-35.048317,303.860504,1379.281982,-222.449402,293.52478,1358.433716
100.613205,594.323914,1140.167847,-111.18454,355.789307,1123.790771,-35.55579,303.193695,1379.88501,-222.842102,293.309479,1358.751221
